Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type
The breakfast was all tasty.,The staff at the hotel were friendly to guests.,b,comm,14,0.9809169769287109,0.0008683927007950842,0.018214695155620575,neutral,0.9932704567909241,0.001021572737954557,0.005707890260964632,neutral,ref
The afternoon tea was really nice.,The staff at the hotel were very friendly.,b,comm,14,0.9890856146812439,0.0005937445675954223,0.010320647619664669,neutral,0.9962118864059448,0.0005060266121290624,0.0032821595668792725,neutral,ref
The afternoon tea was really nice.,The staff at the hotel were friendly to guests.,b,comm,14,0.9640076160430908,0.0007771237869746983,0.035215336829423904,neutral,0.9967569708824158,0.0005518667167052627,0.0026912412140518427,neutral,ref
The canapes were really nice.,The staff at the hotel were very friendly.,b,comm,14,0.9924606680870056,0.0011105082230642438,0.006428875494748354,neutral,0.9951039552688599,0.0009977136505767703,0.00389823573641479,neutral,ref
The canapes were really nice.,The staff at the hotel were friendly to guests.,b,comm,14,0.9846534132957458,0.0011400473304092884,0.01420664694160223,neutral,0.9947654008865356,0.001233080169185996,0.004001587629318237,neutral,ref
They were appreciated.,The staff at the hotel were very friendly.,b,comm,14,0.992988646030426,0.0011712131090462208,0.005840134806931019,neutral,0.9501872062683105,0.0012212279252707958,0.04859157279133797,neutral,ref
They were appreciated.,The staff at the hotel were friendly to guests.,b,comm,14,0.9758927226066589,0.0011214883998036385,0.022985778748989105,neutral,0.9390040040016174,0.0014296146109700203,0.059566427022218704,neutral,ref
The hotel has a gym.,The staff at the hotel were very friendly.,b,comm,14,0.9952084422111511,0.0007660589762963355,0.0040255580097436905,neutral,0.9981673955917358,0.0006097222212702036,0.0012228373670950532,neutral,ref
The hotel has a gym.,The staff at the hotel were friendly to guests.,b,comm,14,0.9880542159080505,0.0009106909274123609,0.011035088449716568,neutral,0.9979908466339111,0.0007169255404733121,0.0012922007590532303,neutral,ref
The hotel has a swimming pool.,The staff at the hotel were very friendly.,b,comm,14,0.9931153655052185,0.0006954994751140475,0.0061891344375908375,neutral,0.9972907900810242,0.0005705605144612491,0.002138653537258506,neutral,ref
The hotel has a swimming pool.,The staff at the hotel were friendly to guests.,b,comm,14,0.9845837354660034,0.0007498240447603166,0.014666454866528511,neutral,0.9969781637191772,0.0006801169947721064,0.002341651124879718,neutral,ref
The hotel offers free Wi-Fi access.,The staff at the hotel were very friendly.,b,comm,14,0.9955207109451294,0.0006839004927314818,0.003795305732637644,neutral,0.996889054775238,0.0008733393624424934,0.002237592823803425,neutral,ref
The hotel offers free Wi-Fi access.,The staff at the hotel were friendly to guests.,b,comm,14,0.9890043139457703,0.0007182074477896094,0.010277403518557549,neutral,0.9964919686317444,0.0009612005669623613,0.0025467127561569214,neutral,ref
There is cold water around the pool.,The staff at the hotel were very friendly.,b,comm,14,0.9922831654548645,0.0007930708234198391,0.006923808716237545,neutral,0.9803420901298523,0.0063241454772651196,0.013333719223737717,neutral,ref
There is cold water around the pool.,The staff at the hotel were friendly to guests.,b,comm,14,0.9833025336265564,0.000993848778307438,0.015703579410910606,neutral,0.9779874086380005,0.007423232309520245,0.014589372090995312,neutral,ref
There are iced face towels around the pool.,The staff at the hotel were very friendly.,b,comm,14,0.9877341389656067,0.0011977576650679111,0.011068148538470268,neutral,0.9741246104240417,0.007115030661225319,0.018760306760668755,neutral,ref
There are iced face towels around the pool.,The staff at the hotel were friendly to guests.,b,comm,14,0.9696430563926697,0.0016084406524896622,0.028748556971549988,neutral,0.9740877747535706,0.008627190254628658,0.017285112291574478,neutral,ref
This hotel gives a mix of luxury.,The hotel is really grand.,a,b,15,0.7276861071586609,0.0024892129004001617,0.26982468366622925,neutral,0.4243309795856476,0.0021983927581459284,0.5734705328941345,entailment,ref
This hotel gives a mix of luxury.,The hotel gave a very royal vibe.,a,b,15,0.8815732002258301,0.00654091639444232,0.1118859201669693,neutral,0.43883198499679565,0.0045831515453755856,0.556584894657135,entailment,ref
This hotel gives a mix of luxury.,The hotel treats you like royalty too.,a,b,15,0.9826325178146362,0.0025421991012990475,0.014825348742306232,neutral,0.34496936202049255,0.004632608965039253,0.6503979563713074,entailment,ref
This hotel gives a mix of luxury.,The room was fairly small.,a,b,15,0.9168024063110352,0.0775805190205574,0.005617144983261824,neutral,0.8880335092544556,0.03730269894003868,0.07466372102499008,neutral,ref
This hotel gives a mix of luxury.,The room was a little dirty in places.,a,b,15,0.9709908962249756,0.02774983085691929,0.001259291311725974,neutral,0.7462621927261353,0.20090067386627197,0.052837073802948,neutral,ref
This hotel gives a mix of luxury.,The room featured large comfortable beds.,a,b,15,0.9860365986824036,0.0015714784385636449,0.01239196676760912,neutral,0.6584932208061218,0.005230281036347151,0.33627644181251526,neutral,ref
This hotel gives a mix of luxury.,The room featured a good flat-screen television.,a,b,15,0.9928252696990967,0.0024288822896778584,0.004745825193822384,neutral,0.7324240207672119,0.004531065467745066,0.2630450129508972,neutral,ref
This hotel gives a mix of luxury.,"Overall, it's a great hotel.",a,b,15,0.923733651638031,0.0013510717544704676,0.07491534948348999,neutral,0.7835652232170105,0.0017462570685893297,0.2146885246038437,neutral,ref
This hotel gives a mix of luxury.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.990294337272644,0.00919648353010416,0.0005092027131468058,neutral,0.8327131867408752,0.10513041168451309,0.06215635687112808,neutral,ref
This hotel gives a mix of luxury.,This is typical of most expensive hotels.,a,b,15,0.9838200807571411,0.002330494811758399,0.013849431648850441,neutral,0.6558613181114197,0.013464048504829407,0.3306746780872345,neutral,ref
This hotel gives a mix of luxury.,"Unfortunately, this is the case.",a,b,15,0.8586580157279968,0.12080972641706467,0.020532306283712387,neutral,0.8817718625068665,0.054968491196632385,0.06325960159301758,neutral,ref
This hotel gives an odd unsafe feeling.,The hotel is really grand.,a,b,15,0.32314738631248474,0.670991837978363,0.0058607785031199455,contradiction,0.4921223223209381,0.5049740076065063,0.002903679385781288,contradiction,ref
This hotel gives an odd unsafe feeling.,The hotel gave a very royal vibe.,a,b,15,0.013553597033023834,0.9859831929206848,0.00046319334069266915,contradiction,0.06783964484930038,0.931145191192627,0.0010151442838832736,contradiction,ref
This hotel gives an odd unsafe feeling.,The hotel treats you like royalty too.,a,b,15,0.4565179646015167,0.5419486165046692,0.0015333739574998617,contradiction,0.5291624665260315,0.4654810130596161,0.005356546025723219,neutral,ref
This hotel gives an odd unsafe feeling.,The room was fairly small.,a,b,15,0.9911648631095886,0.0027892624493688345,0.006045795511454344,neutral,0.9831480979919434,0.011027886532247066,0.005824026186019182,neutral,ref
This hotel gives an odd unsafe feeling.,The room was a little dirty in places.,a,b,15,0.9940650463104248,0.0008772764704190195,0.005057639442384243,neutral,0.9795662760734558,0.009089796803891659,0.011343996971845627,neutral,ref
This hotel gives an odd unsafe feeling.,The room featured large comfortable beds.,a,b,15,0.8222314715385437,0.17361368238925934,0.004154858645051718,neutral,0.5941803455352783,0.4027808904647827,0.0030388347804546356,neutral,ref
This hotel gives an odd unsafe feeling.,The room featured a good flat-screen television.,a,b,15,0.9597482085227966,0.03690716624259949,0.0033446357119828463,neutral,0.8219686150550842,0.17442086338996887,0.003610467305406928,neutral,ref
This hotel gives an odd unsafe feeling.,"Overall, it's a great hotel.",a,b,15,0.49490898847579956,0.5028471350669861,0.0022438850719481707,contradiction,0.4895162284374237,0.5081877708435059,0.0022959376219660044,contradiction,ref
This hotel gives an odd unsafe feeling.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.98807692527771,0.011087215505540371,0.0008358352934010327,neutral,0.9715602993965149,0.02250022441148758,0.005939453840255737,neutral,ref
This hotel gives an odd unsafe feeling.,This is typical of most expensive hotels.,a,b,15,0.9926959276199341,0.006541422568261623,0.0007627398008480668,neutral,0.9059174656867981,0.08531804382801056,0.008764548227190971,neutral,ref
This hotel gives an odd unsafe feeling.,"Unfortunately, this is the case.",a,b,15,0.9936443567276001,0.003495762124657631,0.0028599067591130733,neutral,0.986416220664978,0.006497513968497515,0.007086202036589384,neutral,ref
The location was fine.,The hotel is really grand.,a,b,15,0.9896191954612732,0.004115648102015257,0.006265181582421064,neutral,0.8942511677742004,0.011231541633605957,0.09451725333929062,neutral,ref
The location was fine.,The hotel gave a very royal vibe.,a,b,15,0.9883058071136475,0.0021199178881943226,0.009574265219271183,neutral,0.9099642038345337,0.006693721748888493,0.0833420380949974,neutral,ref
The location was fine.,The hotel treats you like royalty too.,a,b,15,0.9882137775421143,0.008009092882275581,0.003777198726311326,neutral,0.935860276222229,0.007630441803485155,0.05650926008820534,neutral,ref
The location was fine.,The room was fairly small.,a,b,15,0.9875446557998657,0.003633894957602024,0.008821442723274231,neutral,0.9765827059745789,0.004338272847235203,0.01907895691692829,neutral,ref
The location was fine.,The room was a little dirty in places.,a,b,15,0.994102418422699,0.0049364520236849785,0.0009610828128643334,neutral,0.6481317281723022,0.2749415934085846,0.07692667096853256,neutral,ref
The location was fine.,The room featured large comfortable beds.,a,b,15,0.9961161613464355,0.0007171878241933882,0.003166662994772196,neutral,0.9516595005989075,0.002004586858674884,0.04633587598800659,neutral,ref
The location was fine.,The room featured a good flat-screen television.,a,b,15,0.9949524402618408,0.001550760818645358,0.003496825695037842,neutral,0.890177309513092,0.003172242548316717,0.10665041208267212,neutral,ref
The location was fine.,"Overall, it's a great hotel.",a,b,15,0.9767186641693115,0.002569501055404544,0.020711805671453476,neutral,0.9227846264839172,0.0026466422714293003,0.07456878572702408,neutral,ref
The location was fine.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9960278272628784,0.003299064002931118,0.0006731717148795724,neutral,0.9773306846618652,0.020403625443577766,0.0022656600922346115,neutral,ref
The location was fine.,This is typical of most expensive hotels.,a,b,15,0.9960654377937317,0.002210162580013275,0.0017244161572307348,neutral,0.9923978447914124,0.0024055957328528166,0.005196540616452694,neutral,ref
The location was fine.,"Unfortunately, this is the case.",a,b,15,0.707781970500946,0.26718491315841675,0.025033101439476013,neutral,0.9133599996566772,0.07997269928455353,0.006667331326752901,neutral,ref
It is on the outskirts of downtown.,The hotel is really grand.,a,b,15,0.9878958463668823,0.0016172882169485092,0.010486867278814316,neutral,0.9894505143165588,0.002077472163364291,0.00847204402089119,neutral,ref
It is on the outskirts of downtown.,The hotel gave a very royal vibe.,a,b,15,0.9872881174087524,0.002755132270976901,0.009956836700439453,neutral,0.9921114444732666,0.0038925146218389273,0.003996125888079405,neutral,ref
It is on the outskirts of downtown.,The hotel treats you like royalty too.,a,b,15,0.9923255443572998,0.003463237313553691,0.004211265593767166,neutral,0.9920344948768616,0.004201922565698624,0.0037636486813426018,neutral,ref
It is on the outskirts of downtown.,The room was fairly small.,a,b,15,0.989271879196167,0.0014411474112421274,0.009286969900131226,neutral,0.9923345446586609,0.0055661313235759735,0.0020993072539567947,neutral,ref
It is on the outskirts of downtown.,The room was a little dirty in places.,a,b,15,0.9973262548446655,0.00046503698104061186,0.0022088035475462675,neutral,0.9947097301483154,0.0038580503314733505,0.0014322104398161173,neutral,ref
It is on the outskirts of downtown.,The room featured large comfortable beds.,a,b,15,0.9962834715843201,0.0008115712553262711,0.0029050654266029596,neutral,0.9963537454605103,0.0022807198110967875,0.001365510281175375,neutral,ref
It is on the outskirts of downtown.,The room featured a good flat-screen television.,a,b,15,0.9948261380195618,0.0017270379466935992,0.003446759656071663,neutral,0.9929559230804443,0.005256712902337313,0.0017873990582302213,neutral,ref
It is on the outskirts of downtown.,"Overall, it's a great hotel.",a,b,15,0.9929491281509399,0.0012551052495837212,0.005795859731733799,neutral,0.9972608089447021,0.0009142538183368742,0.0018249658169224858,neutral,ref
It is on the outskirts of downtown.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9950020909309387,0.004282851703464985,0.0007150052115321159,neutral,0.9963829517364502,0.002710688393563032,0.0009063901961781085,neutral,ref
It is on the outskirts of downtown.,This is typical of most expensive hotels.,a,b,15,0.9940401911735535,0.0030524053145200014,0.0029073983896523714,neutral,0.9940484762191772,0.0030126627534627914,0.0029388766270130873,neutral,ref
It is on the outskirts of downtown.,"Unfortunately, this is the case.",a,b,15,0.9447425603866577,0.0353940948843956,0.019863395020365715,neutral,0.9937708973884583,0.004071127623319626,0.0021579612512141466,neutral,ref
It is close to everything you need.,The hotel is really grand.,a,b,15,0.9927504062652588,0.001698484644293785,0.005551093257963657,neutral,0.9858598113059998,0.008809300139546394,0.005330856889486313,neutral,ref
It is close to everything you need.,The hotel gave a very royal vibe.,a,b,15,0.9860430955886841,0.004721454810351133,0.009235404431819916,neutral,0.9712050557136536,0.025701278820633888,0.0030937192495912313,neutral,ref
It is close to everything you need.,The hotel treats you like royalty too.,a,b,15,0.996595561504364,0.0017160952556878328,0.0016882854979485273,neutral,0.9682984948158264,0.02614753507077694,0.005553953815251589,neutral,ref
It is close to everything you need.,The room was fairly small.,a,b,15,0.9763063788414001,0.006141965277493,0.017551681026816368,neutral,0.987737774848938,0.009084037505090237,0.003178267739713192,neutral,ref
It is close to everything you need.,The room was a little dirty in places.,a,b,15,0.997965931892395,0.0009003991144709289,0.0011337832547724247,neutral,0.9527447819709778,0.044015221297740936,0.0032400269992649555,neutral,ref
It is close to everything you need.,The room featured large comfortable beds.,a,b,15,0.9955714344978333,0.0010048270924016833,0.00342370942234993,neutral,0.9896770715713501,0.004376810044050217,0.005946106277406216,neutral,ref
It is close to everything you need.,The room featured a good flat-screen television.,a,b,15,0.9943650960922241,0.0023523939307779074,0.003282543970271945,neutral,0.9820366501808167,0.004889143630862236,0.013074223883450031,neutral,ref
It is close to everything you need.,"Overall, it's a great hotel.",a,b,15,0.9670509696006775,0.0012892910744994879,0.03165970742702484,neutral,0.9964300990104675,0.0012077265419065952,0.0023622841108590364,neutral,ref
It is close to everything you need.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9875098466873169,0.011988396756350994,0.0005017774528823793,neutral,0.16315151751041412,0.8356432318687439,0.0012052010279148817,contradiction,ref
It is close to everything you need.,This is typical of most expensive hotels.,a,b,15,0.9394056797027588,0.05595305934548378,0.004641199484467506,neutral,0.41031378507614136,0.5868080854415894,0.0028781211003661156,contradiction,ref
It is close to everything you need.,"Unfortunately, this is the case.",a,b,15,0.8734341263771057,0.10198985040187836,0.02457600086927414,neutral,0.8619212508201599,0.13564884662628174,0.0024299435317516327,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The hotel is really grand.,a,b,15,0.9917265176773071,0.0026921643875539303,0.00558130070567131,neutral,0.9950307607650757,0.0012169816764071584,0.0037521712947636843,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The hotel gave a very royal vibe.,a,b,15,0.9846885204315186,0.008412516675889492,0.006898900959640741,neutral,0.9945253133773804,0.004128791857510805,0.001346007571555674,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The hotel treats you like royalty too.,a,b,15,0.9959593415260315,0.0026148974429816008,0.0014258193550631404,neutral,0.9948225021362305,0.00257855630479753,0.0025988940615206957,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The room was fairly small.,a,b,15,0.9946147799491882,0.0012915271800011396,0.00409361906349659,neutral,0.9923815131187439,0.006177155300974846,0.0014412057353183627,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The room was a little dirty in places.,a,b,15,0.9984190464019775,0.0007107793353497982,0.000870215124450624,neutral,0.9869556427001953,0.012043226510286331,0.0010011750273406506,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The room featured large comfortable beds.,a,b,15,0.9963139891624451,0.00134059798438102,0.0023454297333955765,neutral,0.9969492554664612,0.0016523196827620268,0.0013983985409140587,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The room featured a good flat-screen television.,a,b,15,0.9968032836914062,0.0018713237950578332,0.001325395074672997,neutral,0.9948439598083496,0.003996941726654768,0.0011589797213673592,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.","Overall, it's a great hotel.",a,b,15,0.9809864163398743,0.0011085601290687919,0.017904924228787422,neutral,0.9981156587600708,0.0007266512257046998,0.0011576736578717828,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9970654845237732,0.0027592149563133717,0.00017532365745864809,neutral,0.95416659116745,0.04478903114795685,0.0010444646468386054,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.",This is typical of most expensive hotels.,a,b,15,0.9945765733718872,0.0031931838020682335,0.0022302581928670406,neutral,0.9970682263374329,0.001805656822398305,0.0011262375628575683,neutral,ref
"It is steps away from Eaton Centre, Yonge Street, and great shopping areas.","Unfortunately, this is the case.",a,b,15,0.9270473122596741,0.06421782076358795,0.008734945207834244,neutral,0.9938727617263794,0.004440988413989544,0.0016863163327798247,neutral,ref
The block surrounding it isn't ideal.,The hotel is really grand.,a,b,15,0.9482758045196533,0.04047238081693649,0.011251745745539665,neutral,0.9801769256591797,0.015000702813267708,0.004822382237762213,neutral,ref
The block surrounding it isn't ideal.,The hotel gave a very royal vibe.,a,b,15,0.9025084972381592,0.08928687870502472,0.00820461381226778,neutral,0.9793789386749268,0.016450950875878334,0.0041701593436300755,neutral,ref
The block surrounding it isn't ideal.,The hotel treats you like royalty too.,a,b,15,0.9138565063476562,0.08198278397321701,0.004160691983997822,neutral,0.9642230868339539,0.030934955924749374,0.004841889254748821,neutral,ref
The block surrounding it isn't ideal.,The room was fairly small.,a,b,15,0.9442499279975891,0.019379831850528717,0.036370277404785156,neutral,0.9821972846984863,0.006030138116329908,0.011772576719522476,neutral,ref
The block surrounding it isn't ideal.,The room was a little dirty in places.,a,b,15,0.9788902997970581,0.006778168957680464,0.014331535436213017,neutral,0.9563776254653931,0.013020423240959644,0.03060203231871128,neutral,ref
The block surrounding it isn't ideal.,The room featured large comfortable beds.,a,b,15,0.9584789872169495,0.036581844091415405,0.004939254838973284,neutral,0.9524247646331787,0.04093688726425171,0.006638367660343647,neutral,ref
The block surrounding it isn't ideal.,The room featured a good flat-screen television.,a,b,15,0.9865089058876038,0.010870024561882019,0.002621067687869072,neutral,0.9597546458244324,0.033476099371910095,0.006769303698092699,neutral,ref
The block surrounding it isn't ideal.,"Overall, it's a great hotel.",a,b,15,0.9904187321662903,0.006231620442122221,0.003349726554006338,neutral,0.9940788745880127,0.004681362770497799,0.0012397624086588621,neutral,ref
The block surrounding it isn't ideal.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9922128319740295,0.006713890936225653,0.0010733172530308366,neutral,0.9520678520202637,0.020548461005091667,0.0273837111890316,neutral,ref
The block surrounding it isn't ideal.,This is typical of most expensive hotels.,a,b,15,0.9900122284889221,0.00844743475317955,0.0015403482830151916,neutral,0.9748147130012512,0.00942046195268631,0.015764836221933365,neutral,ref
The block surrounding it isn't ideal.,"Unfortunately, this is the case.",a,b,15,0.9621903300285339,0.006952951196581125,0.030856633558869362,neutral,0.9740111827850342,0.006859543267637491,0.019129259511828423,neutral,ref
"However, this is in contrast to the previous statement or situation.",The hotel is really grand.,a,b,15,0.9860857725143433,0.005218599457293749,0.008695601485669613,neutral,0.9901254177093506,0.006752001121640205,0.0031225059647113085,neutral,ref
"However, this is in contrast to the previous statement or situation.",The hotel gave a very royal vibe.,a,b,15,0.9794415235519409,0.014001308009028435,0.006557181943207979,neutral,0.9911757707595825,0.006261755712330341,0.0025625170674175024,neutral,ref
"However, this is in contrast to the previous statement or situation.",The hotel treats you like royalty too.,a,b,15,0.9426355361938477,0.05140083655714989,0.0059636058285832405,neutral,0.9843150973320007,0.011325716972351074,0.004359126556664705,neutral,ref
"However, this is in contrast to the previous statement or situation.",The room was fairly small.,a,b,15,0.9909573793411255,0.002527637640014291,0.006514957174658775,neutral,0.9957675933837891,0.0019286719616502523,0.0023036482743918896,neutral,ref
"However, this is in contrast to the previous statement or situation.",The room was a little dirty in places.,a,b,15,0.9960468411445618,0.0009488544892519712,0.0030042731668800116,neutral,0.9935638308525085,0.0038294082041829824,0.002606756752356887,neutral,ref
"However, this is in contrast to the previous statement or situation.",The room featured large comfortable beds.,a,b,15,0.9903255701065063,0.0034985162783414125,0.006176005117595196,neutral,0.9917227625846863,0.004965330474078655,0.0033118717838078737,neutral,ref
"However, this is in contrast to the previous statement or situation.",The room featured a good flat-screen television.,a,b,15,0.9904721975326538,0.005667510908097029,0.0038603278808295727,neutral,0.9880803823471069,0.008055740967392921,0.003863762365654111,neutral,ref
"However, this is in contrast to the previous statement or situation.","Overall, it's a great hotel.",a,b,15,0.98492032289505,0.013163089752197266,0.0019164916593581438,neutral,0.992766261100769,0.005569333676248789,0.0016644569113850594,neutral,ref
"However, this is in contrast to the previous statement or situation.",The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9928382039070129,0.006520188879221678,0.0006415501120500267,neutral,0.9582723379135132,0.032533176243305206,0.009194405749440193,neutral,ref
"However, this is in contrast to the previous statement or situation.",This is typical of most expensive hotels.,a,b,15,0.8964406847953796,0.10051452368497849,0.0030447267927229404,neutral,0.962103545665741,0.03259715065360069,0.005299381446093321,neutral,ref
"However, this is in contrast to the previous statement or situation.","Unfortunately, this is the case.",a,b,15,0.6567713022232056,0.3252474069595337,0.017981283366680145,neutral,0.9905657172203064,0.008227163925766945,0.001207042601890862,neutral,ref
The hotel staff provided local recommendations.,The hotel is really grand.,a,b,15,0.9777759909629822,0.0018004049779847264,0.020423581823706627,neutral,0.9945323467254639,0.0020790728740394115,0.0033885713201016188,neutral,ref
The hotel staff provided local recommendations.,The hotel gave a very royal vibe.,a,b,15,0.9807844161987305,0.007495290599763393,0.011720296926796436,neutral,0.9946832060813904,0.003009118838235736,0.0023077514488250017,neutral,ref
The hotel staff provided local recommendations.,The hotel treats you like royalty too.,a,b,15,0.9919943809509277,0.004476255737245083,0.003529271110892296,neutral,0.9914311766624451,0.003446222050115466,0.005122564733028412,neutral,ref
The hotel staff provided local recommendations.,The room was fairly small.,a,b,15,0.9925249218940735,0.0009490216616541147,0.0065260715782642365,neutral,0.9946891069412231,0.0028933242429047823,0.002417507115751505,neutral,ref
The hotel staff provided local recommendations.,The room was a little dirty in places.,a,b,15,0.99739009141922,0.0007690407801419497,0.00184093217831105,neutral,0.9932464361190796,0.004774847067892551,0.0019785999320447445,neutral,ref
The hotel staff provided local recommendations.,The room featured large comfortable beds.,a,b,15,0.997718334197998,0.0005733516300097108,0.0017082813428714871,neutral,0.9953639507293701,0.002848794450983405,0.001787232467904687,neutral,ref
The hotel staff provided local recommendations.,The room featured a good flat-screen television.,a,b,15,0.9936410784721375,0.003517845179885626,0.002841067034751177,neutral,0.9929890632629395,0.0038214800879359245,0.0031894994899630547,neutral,ref
The hotel staff provided local recommendations.,"Overall, it's a great hotel.",a,b,15,0.980445921421051,0.0012815265217795968,0.01827251724898815,neutral,0.9928587675094604,0.001660692971199751,0.005480533000081778,neutral,ref
The hotel staff provided local recommendations.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9832204580307007,0.01601344905793667,0.0007660844712518156,neutral,0.9369456171989441,0.058758534491062164,0.004295814782381058,neutral,ref
The hotel staff provided local recommendations.,This is typical of most expensive hotels.,a,b,15,0.9963380098342896,0.0016988711431622505,0.0019630840979516506,neutral,0.9905656576156616,0.007256634999066591,0.0021776817739009857,neutral,ref
The hotel staff provided local recommendations.,"Unfortunately, this is the case.",a,b,15,0.9083302617073059,0.06711628288030624,0.024553414434194565,neutral,0.990577220916748,0.0065705375745892525,0.002852263394743204,neutral,ref
The recommendations were great.,The hotel is really grand.,a,b,15,0.9754987359046936,0.002722131321206689,0.021779242902994156,neutral,0.9741697907447815,0.005741827189922333,0.020088419318199158,neutral,ref
The recommendations were great.,The hotel gave a very royal vibe.,a,b,15,0.985607385635376,0.003581130877137184,0.010811563581228256,neutral,0.9778047204017639,0.009979362599551678,0.012215998023748398,neutral,ref
The recommendations were great.,The hotel treats you like royalty too.,a,b,15,0.990138053894043,0.0054008993320167065,0.004461048170924187,neutral,0.9406981468200684,0.017358453944325447,0.041943348944187164,neutral,ref
The recommendations were great.,The room was fairly small.,a,b,15,0.9899103045463562,0.0019584367983043194,0.008131287060678005,neutral,0.9921973347663879,0.004186533857136965,0.0036161658354103565,neutral,ref
The recommendations were great.,The room was a little dirty in places.,a,b,15,0.9967687129974365,0.0015035067917779088,0.0017278428422287107,neutral,0.8610369563102722,0.1321529746055603,0.006810086779296398,neutral,ref
The recommendations were great.,The room featured large comfortable beds.,a,b,15,0.9932308197021484,0.0012455865507945418,0.00552364531904459,neutral,0.9601916670799255,0.008720435202121735,0.031087862327694893,neutral,ref
The recommendations were great.,The room featured a good flat-screen television.,a,b,15,0.9831369519233704,0.009914110414683819,0.0069490158930420876,neutral,0.941780686378479,0.023745091632008553,0.034474268555641174,neutral,ref
The recommendations were great.,"Overall, it's a great hotel.",a,b,15,0.9484772682189941,0.002467586426064372,0.049055103212594986,neutral,0.9560713171958923,0.005376556888222694,0.038552187383174896,neutral,ref
The recommendations were great.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.993607759475708,0.005203980021178722,0.0011882127728313208,neutral,0.48668771982192993,0.5094897747039795,0.0038225012831389904,contradiction,ref
The recommendations were great.,This is typical of most expensive hotels.,a,b,15,0.9956674575805664,0.002333851531147957,0.001998655963689089,neutral,0.961218535900116,0.03376578539609909,0.0050156912766397,neutral,ref
The recommendations were great.,"Unfortunately, this is the case.",a,b,15,0.8423696160316467,0.14400716125965118,0.013623208738863468,neutral,0.8740811944007874,0.12379586696624756,0.002122935838997364,neutral,ref
The hotel staff was pleasant.,The hotel is really grand.,a,b,15,0.980880618095398,0.0008985469467006624,0.01822090707719326,neutral,0.9887274503707886,0.0005078223766759038,0.01076476275920868,neutral,ref
The hotel staff was pleasant.,The hotel gave a very royal vibe.,a,b,15,0.9810500741004944,0.002339460887014866,0.016610484570264816,neutral,0.9931538105010986,0.0009745311108417809,0.005871659144759178,neutral,ref
The hotel staff was pleasant.,The hotel treats you like royalty too.,a,b,15,0.9890663623809814,0.0030874558724462986,0.00784616731107235,neutral,0.9122728705406189,0.0034809496719390154,0.08424625545740128,neutral,ref
The hotel staff was pleasant.,The room was fairly small.,a,b,15,0.9951567053794861,0.0004195819201413542,0.004423697013407946,neutral,0.9984317421913147,0.0002445974387228489,0.0013236806262284517,neutral,ref
The hotel staff was pleasant.,The room was a little dirty in places.,a,b,15,0.9981963038444519,0.0006579103646799922,0.0011457573855295777,neutral,0.9983150959014893,0.0008534631342627108,0.0008314631995745003,neutral,ref
The hotel staff was pleasant.,The room featured large comfortable beds.,a,b,15,0.996632993221283,0.00044143383274786174,0.002925584325566888,neutral,0.9956808090209961,0.00023392844013869762,0.004085174296051264,neutral,ref
The hotel staff was pleasant.,The room featured a good flat-screen television.,a,b,15,0.9972057938575745,0.000719656003639102,0.002074472140520811,neutral,0.9961650371551514,0.0004315362893976271,0.0034034952986985445,neutral,ref
The hotel staff was pleasant.,"Overall, it's a great hotel.",a,b,15,0.9476210474967957,0.000765054312068969,0.05161397531628609,neutral,0.993417501449585,0.0002230787358712405,0.006359344348311424,neutral,ref
The hotel staff was pleasant.,The big flaw is that you have to pay quite a bit of money just for internet access.,a,b,15,0.9949105381965637,0.004506870172917843,0.0005826324340887368,neutral,0.9935309290885925,0.005607314873486757,0.0008618056308478117,neutral,ref
The hotel staff was pleasant.,This is typical of most expensive hotels.,a,b,15,0.997372031211853,0.0007629272877238691,0.0018650455167517066,neutral,0.9980387091636658,0.0006783860153518617,0.001282903947867453,neutral,ref
