summ_type,split,example_id,summ_a,summ_b,summ_comm,nli_contrast_neut_score
ref,dev,27,"The hotel is peaceful. The hotel is tidy. The hotel is an overall pleasant place to stay while visiting Rome. The hotel is in the vicinity of a few eateries. The hotel is in the vicinity of the more bustling areas of Rome. The hotel's rooms are satisfactory. The rooms have roomy bathrooms. Each night, the staff place a piece of chocolate on the beds of their guests. There was a spread of food for breakfast. The food was very delicious. The hallways of the hotel were quite bland. The hallways of the hotel could use some embellishments. The Wi-Fi was functioning properly. The Bulgari toiletries had a pleasant aroma.",The hospitality provided by this hotel was incredibly welcoming. The hospitality made the stay enjoyable. I have no complaints. I highly recommend this place. This hotel is conveniently located. Its location alone makes it an ideal choice. It is not a long walk to reach historical sites. There are food and beverage options within 50 metres. It is close to a river. The rooms are full of charm. The rooms have a delightful old-fashioned look and feel to them. The bed was of a generous size. This was a positive. A lot of the personnel were able to give comprehensive insights into the city. A lot of the personnel were able to give suggestions for activities and places to go. The hotel offered a satisfactory breakfast. The coffee was outstanding. The rooftop garden is truly remarkable. The pictures on the website did not fully depict its beauty.,The hotel has been given positive reviews. The employees were incredibly accommodating. The spot is located right by Piazza Navona.,0.5138888888888888
ref,dev,28,This hotel offered an excellent stay. The hotel is highly recommended. The hotel is situated near Giotto's Campanile. The accommodations in this hotel are really superb. The accommodations in this hotel are quite roomy. The bells rang in the morning. The sound of the bells created external noise. It was tricky to find one's way around the hotel. The design of the floors made it difficult.,The hotel is worth coming back to. The street is small. It is very tranquil on the street. There is a hop-on hop-off tourist bus close to the accommodation. It makes it easy to explore the area. This is advantageous. The accommodations in the hotel are neat and unassuming. There is a scenic overlook of the rooftops. The continental breakfast was quite impressive. The continental breakfast was very delicious.,The employees work at the hotel. The employees are very accommodating. This hotel has a terrific spot in the heart of the city. It is easy to access popular attractions. It is easy to get a real feel for the area.,0.5625
ref,dev,29,This is an ideal spot for a brief visit. You'll likely be eager to return. The hotel is not in a prime location. The region is secure. The spot is quite satisfactory. The accommodations in the hotel are up-to-date. Some of the personnel employed by the hotel did not seem enthusiastic. They did not aid with an issue at the establishment. It is worth noting that the barista will give you a free cup of coffee. A coffee machine is available on-site. The availability of the coffee machine is satisfactory. The cost for parking at the hotel is 12 dollars. The cost for parking at the hotel is per night.,The hotel provided its guests with a sense of safety. The hotel provided its guests with a sense of ease. This hotel provides easy access to all the attractions in the city. It is an ideal base for sightseeing. There are many places you can get to. You can get to them on foot. The hotel had enough rooms. The rooms were equipped with air conditioning. The rooms had internet access. The personnel of this accommodation facility gave permission. A telephone call to the United States was made. The call was made using the hotel's phones. The complimentary breakfast buffet supplied by the hotel was satisfactory overall. The eatery was a bit lacking. The warmth of the room made it difficult to fall asleep. The cost of a short phone call was very high.,Some of the personnel at the hotel were accommodating. If you wish to venture a bit farther away. There is a railway station nearby.,0.40625
ref,test,30,The hotel is an affordable option. The hotel is a tidy option. The hotel is a safe option. The hotel is located near the Grand Bazaar. The hotel is located near the Blue Mosque. The hotel is located near the tram lines. The location provides easy access to get around the city. This room has a tendency to have smoke wafting up from the lobby. The other rooms are quite comfortable. The personnel at the hotel provided service. The service provided by the personnel at the hotel was excellent. The cost of the hotel stay included something. That something is a complimentary breakfast. The hotel only provides a one-way transfer. You will have to pay for either the pick up or drop off to the airport. It is important to be aware of this.,The hotel appears a bit old-fashioned. It is still a satisfactory place to stay. The hotel is situated on a hill. The hotel looks out onto the Bosphorous. The rooms are quite large and newly renovated. The rooms are spotless. There is a pleasant bedroom. The bathroom is quite spacious. The personnel were at the hotel. The personnel were extremely helpful. The fare is satisfactory. The costs are quite steep. The hotel does offer internet service to its visitors. The internet service comes with a hefty price tag of $25 per day.,The hotel served an excellent breakfast. The personnel were always amiable. The place is perfect. (There is no need to split this sentence as it is already a simple sentence.),0.4117647058823529
ref,test,31,"The amenities of this hotel are top-notch. It makes for a highly enjoyable stay. The hotel's spot was not very pleasing. The hotel's spot was not in a picturesque part of Hong Kong. The hotel's rooms are satisfactory. The rooms may be slightly dimly lit. The rooms are spotless and tranquil. It is worth reserving a room on the Club floor for a more modern room. The staff are willing to help. The staff are willing to go out of their way to help. The buffet breakfast is incredibly impressive. The buffet breakfast offers a wide range of options. The eatery has some delicious cuisine. The cuisine is definitely worth sampling. In addition, the eatery has this delicious cuisine. The hotel provides a bus shuttle service. The bus shuttle service runs every two hours for guests. It is not worth obtaining accommodation with a pool. The weather is often not suitable for swimming.",This hotel is so excellent. It comes highly recommended. You won't be sorry if you book it multiple times. The rooms are of a satisfactory size. The rooms have a pleasing outlook. Not all of the staff had adequate training. Not all of the staff had a positive outlook. The variety of cuisines available was highly praised. The excellent flavor and quality were the reasons for the praise. The hotel gave out DVDs to guests. The DVDs were given at no cost.,The personnel at the hotel were generally affable. The personnel at the hotel were accommodating.,0.609375
ref,test,32,The hotel is one-of-a-kind. The hotel offers a remarkable and unforgettable stay. This place is very convenient. This place is very welcoming. The place is excellent. It was situated in the middle of all your necessities. It was situated perfectly. The hotel rooms had a sophisticated decor. The television was quite diminutive. The service was outstanding. Every employee in the customer-facing area was incredibly well-mannered. Every employee in the customer-facing area was respectful. Every employee in the customer-facing area was incredibly considerate. Brasserie Jo is connected to the hotel. Brasserie Jo is a fantastic place to eat. The dishes at Brasserie Jo are delectable. The environment at Brasserie Jo is pleasant. The service at Brasserie Jo is top-notch. This hotel has an excellent gym. It is located on the fifth level. There is some cardio equipment.,"This hotel is ideal for any kind of visit. You'll be eager to return due to its peaceful atmosphere. You'll be eager to return due to its unbeatable value. You'll be eager to return due to its superior quality. The hotel is located in the vicinity of the Boston public gardens. The hotel is located in the vicinity of the Arlington station of the T line. The rooms may be on the smaller side. The rooms have a cozy, homey atmosphere. The personnel at the hotel were courteous. They addressed any issues that arose. The Christmas Tea at the hotel was especially delightful. The renowned seafood in the eatery was a delightful treat. The hotel had elevators. The elevators were constantly malfunctioning during our stay. The elevators abruptly halted between floors when the power went out.",The accommodations at the hotel were immaculate and cozy. The personnel were amicable and accommodating. The spot is perfect.,0.47435897435897434
ref,test,33,"It is strongly suggested that you stay at this remarkable five-star hotel. You will be eager to return to this hotel. The hotel is located one minute away from the beach. The beach can be reached in either direction. The hotel features a rooftop swimming pool. The rooftop swimming pool has a spectacular view of the ocean. The hotel is situated close to Port Olympic. The hotel is situated close to Barcelonetta. There is a fitness park located within a short distance. The fitness park is two minutes away on foot. The bathroom in the hotel room was satisfactory. The pillows and bed sheets were not as cozy. The bed was of a suitable size. There was a sizable television. There was WiFi, etc. The room was large. The room was tidy. The room had a view of the ocean. The grub here was particularly delicious. The morning meal was particularly delicious. Occasionally, the eatery would not be available for dinner. The chef was usually accommodating for a small gathering, which was fantastic. The swimming pools were an excellent feature of this hotel. The gym was an excellent feature of this hotel. We had a blast. We utilized the Jacuzzi. The Jacuzzi is located on the rooftop.","The hotel offers a great deal. The hotel is located in a safe area of the city. The accommodation is located in a commercial district. The district is secure. The district is not too distant from downtown. The hotel had air conditioned rooms. The rooms had a mini bar. The rooms had a vista of the Sagrada Familia. The rooms required a slight renovation. The cleaning staff created a spotless atmosphere in the hotel. A complimentary mini bar was provided. The mini bar was not refilled. The breakfast was provided. The breakfast included a range of pastries, cheeses, and breads. The towels in the hotel are too stiff.",The personnel of the hotel were extremely accommodating. The lodgings were cozy.,0.5909090909090909
ref,test,34,The hotel was excellent. The hotel comes with a strong endorsement. The hotel is in proximity to transportation systems. The lodgings were contemporary. The lodgings were exceptionally tidy. The thermostat regulates the temperature of the room. The thermostat was particularly noticeable. The breakfast was offered by the hotel. The breakfast was not up to par. The hotel has a temperature regulator.,The hotel did not justify the cost. The hotel is located in a prime spot. The prime spot is along the river. The rooms were sizable. The rooms offered a splendid view of the Chicago River. Sometimes the rooms had an unpleasant odor. The rooms had a dingy bathroom. The hotel was lacking a beverage dispenser or refrigerator. The toilet tissue was not of good quality.,The hotel is situated. The hotel is situated in an advantageous spot. It is possible to get around the city by foot. There are many locations that can be reached by foot. The staff provided assistance. The assistance provided was excellent. I would suggest returning to this hotel. I would absolutely suggest returning to this hotel.,0.2962962962962963
ref,test,35,I would highly recommend this hotel. I would definitely come back for another stay. The hotel is situated in an ideal spot. The spot is located in the historic district of Istanbul. The hotel is located close to the Blue Mosque. The hotel is located close to the Grand Bazaar. The hotel is located close to numerous other classic and ancient sites in Sultanahmet. The rooms here are snug and a bit cramped. The rooms are always spotless. The rooms offer plenty of comfort. The staff had a good understanding of the surrounding area. The breakfast was delicious. The breakfast was lavish. It would befit a king. It is definitely something to try. There was nothing not to enjoy. Having breakfast on a terrace with an open view was enjoyable. The hotel offers free Wi-Fi. The free Wi-Fi is available in the lobby.,This hotel is ideal for both pleasure and work trips. It is a much-needed boost for the hospitality industry. You can take a stroll through the park close to the hotel. You can find a selection of restaurants. The hotel's rooms are up-to-date. The rooms are of a suitable size. The rooms are reasonably priced. You can catch a glimpse of the Bosphorous. It is from certain areas in the building. The personnel working at the hotel were mostly competent. There were a few cases of inappropriate behavior. There is a cost associated with using the dial-up service to access the internet. The dial-up service is available for accessing the internet. The gym may be on the smaller side. It's still suitable for a quick exercise session.,I suggest staying at the hotel. The suggestion is to stay at the hotel. Staying at the hotel is highly recommended.,0.6621621621621622
ref,test,36,The cost of lodging at this hotel was fair. The hotel is situated in the downtown area. The hotel is just beside a canal. The hotel's chambers can be cramped. The hotel's chambers can be outfitted with diminutive beds. The rooms offer a great deal. The rooms are tidy. The rooms have quality furnishings. The selection of items at the continental breakfast was not extensive. The breakfast was delicious. The breakfast was complimentary from the hotel. The hotel gave complimentary internet access. You should take caution when ascending the steep stairs. If you are carrying a large amount of luggage. The hotel is welcoming to members of the LGBTQ+ community. There are explicit materials related to same-sex relationships displayed in public areas.,The experience at this remarkable hotel was quite enjoyable in general. I would highly suggest others try this. I would return as well. This hotel is situated in an ideal location. The location provides easy access to the city center. The location provides the opportunity for a tranquil stroll or jog along the waterfront close by. There are eateries and delis located nearby. Many people in the area frequent them. Some of the hotel's rooms have a toilet situated within the room. This may not be suitable for all guests. Complimentary internet access is available. The internet access is available in each room. The personnel at the hotel were regularly unaccommodating. The personnel at the hotel did not complete assigned duties. The eatery located in the hotel is satisfactory. The individual glasses of wine can be costly.,Some of the employees at the hotel were courteous and friendly. The employees were courteous and friendly to visitors.,0.7058823529411765
ref,test,37,"The hotel is located approximately five minutes from the airport. The hotel provides a complimentary shuttle to the downtown area. The shuttle departs twenty minutes after the hour. The hotel has a two-bedroom suite. The two-bedroom suite is remarkable and truly awe-inspiring. The home was equipped with many luxurious features. The luxurious features included granite countertops, marble flooring, and stainless steel appliances. Visitors could use the stainless steel appliances. The bathroom was outfitted with Jacuzzi tubs and a spacious walk-in shower. The breakfast passes only covered fruit. The breakfast passes only covered bread. The parking at the hotel was quite pricey, costing $18. The water was not in the best condition. The water was discoloured. The water had seaweed in it.","The resort will be inviting and tranquil. You'll want to return again and again. The hotel was not far from the town centre. It required only a brief taxi journey. It was quite a lengthy journey to get to Duval Street. Taking a taxi was quite costly. The room was gorgeous. The room had stunning vistas. The bed in the room was adorned with lovely quilted coverings. Regarding the bed in the room. The customer service provided here is outstanding. You could not ask for anything better. It is top-notch. They were incredibly useful. They had a warm, inviting demeanor. You can find a serene atmosphere. You can have a few drinks. There are some wonderful saltwater pools. The cost is high. There are four amazing pools. There is an outdoor bar. It is worth it. I would definitely return.",This hotel is extremely pleasurable. This hotel is absolutely suggested. The hotel's accommodations are spotless. The hotel's accommodations are roomy.,0.38095238095238093
ref,test,38,This hotel is charming and delightful. The hotel tends to be bustling during the month of September. The hotel is situated in a tranquil area. The hotel is close to the top attractions in Venice. The room was spotless. It seemed more like a college dormitory than a hotel suite. You need to invest an additional 20 euros. The investment is for an upgrade. The owners were hospitable. The owners were exceedingly hospitable. The breakfast here is simple. The dining area is quite cramped. The dining area tends to fill up quickly. There are plenty of other establishments nearby. The staff will be happy to make a reservation for you. Taking a boat ride to Murano is worthwhile. It is advisable to go on the standard boat.,It is highly suggested that people stay at this hotel. It may be too far away for some. The hotel is situated across from the Santa Lucia train station. The hotel is situated alongside the Grand Canal. It is situated in a quieter part of the city. It is a short stroll away from all the main attractions. It is a short stroll away from boat routes. The guest rooms are in the hotel. The hotel offers a scenic view of the canal. The rooms are bright. The rooms are kept in good condition. The bathrooms contain two sinks. This makes them perfect for a couple. The personnel at the hotel were accommodating. The personnel at the hotel were well-informed. The hotel served breakfast. The breakfast was satisfactory. The elevator in the hotel was quite compact. The elevator in the hotel was in excellent condition.,The personnel at the hotel are accommodating and supportive. They offer an excellent breakfast. The accommodations in the hotel are compact. The accommodations in the hotel are tidy.,0.4625
ref,test,39,The hotel provides a peaceful refuge. The peaceful refuge is from the hustle and bustle of the Old Town. It is adorned in a simple way. It is adorned in an old-fashioned way. You can inquire at this hotel. You can obtain a remarkable room. The room has a view of the ocean. The bathroom appears to be renovated. The bathroom has a powerful shower. The continental breakfast was delicious. The breakfast was enjoyed on the roof deck. This hotel has amazing vistas. It was additionally discovered that the slippers were incredibly comfortable. The slippers did not feel cheaply made.,"The hotel is unassuming. The hotel is immaculate. The hotel is a cozy family-owned business. The hotel is located in Istanbul. The rooms were of a decent size. The beds were cozy but not inexpensive. The staff had command of the English language. The command of the English language was great. The hotel had a wide range of options for breakfast. The breakfast was served in a pleasant environment. The renovations to the hotel's roof terrace are not yet completed. The hotel's roof terrace is already impressive. Once completed, the roof terrace will be even more impressive.",The hotel is situated near all of the popular tourist attractions. The hotel is highly recommended. The personnel are amicable. The personnel seemed to go out of their way to assist with anything.,0.7741935483870968
ref,test,40,"The hotel offers an excellent price. The hotel provides something of value. The spot is situated in the middle. The spot is not far from the City Hall. There is a Burger King close by. There is a 7 Eleven close by. In addition, both of them are close by. The hotel rooms were tidy. The furnishings were a bit out of date. The temperature was too low. The hotel's buffets for breakfast and dinner are outstanding. There is an a la carte lunch menu available. There is a fantastic bar on the lower level. The bar serves delicious food. If that wasn't enough... (This is an introductory phrase that sets up the idea that there is something more to come.) The internet service offered by the hotel was substandard due to its unreliability. A deposit was necessary to access it. The hotel offers a spotless swimming pool. The swimming pool is of high-quality. Nevertheless, the swimming pool is available.","This hotel is magnificent. This hotel is sure to astound you. The grandeur of this hotel is impressive. The excellence of this hotel is impressive. If you remain here. You will have the urge to come back repeatedly. This spot is ideal due to its convenience. It is within walking distance of the subway. The rooms of the hotel were satisfactory. The lavatory, bed, and TV were located on the second floor of the chamber. The champagne served during tea was bubbly. The food was lacklustre. The Fullerton Hotel is the subject of the sentence. The outside of the hotel is being described. The hotel looks lovely in the evening.",The hotel is in close proximity to the MRT. The staff here provide an unparalleled level of service. The staff here are welcoming. The staff here are eager to give advice when requested.,0.5256410256410257
ref,test,41,"The hotel's decor is somewhat dated and could use some refreshing. The hotel was spotless. This hotel has a superb spot in the city center. It is within easy reach of many popular sites. The popular sites include the MRT, Clarke Quay, and the National Museum. The bed was cozy. The full-sized bathroom was an added perk. The sound of the elevator was amplified. People talking to their neighbors was amplified. The lack of noise from being isolated caused the amplification. The absence of fashion is a disadvantage. There is no internet access in the room. A dissatisfying breakfast. There are hardly any options available. There is no fresh fruit available. This hotel has a pool. The pool is exceedingly diminutive.",The accommodation is a superb structure. It replicates the look and feel of Las Vegas. It has a shopping mall. It has a conference center. It is advisable to stay at the hotel. There may be more intimate accommodation options available in Singapore. The spot is really nice. There is a shopping center nearby. The club room was remarkable. There was noise from the street outside. The modern decor was pleasing. The room was quite roomy. The bathroom was spacious. The bathtub was included. The personnel permitted an early check-in. The checkout process was effortless and swift. The personnel's assistance is highly satisfactory. The cuisine is tasty. It's a bit too expensive. There is a performance of music. The performance is in the fuse lounge. The fuse lounge is located at the hotel. The pool doesn't offer much privacy. The foyer is quite crowded.,The hotel is situated in the vicinity of the MRT. The personnel are amicable. This hotel offers an amazing view of the city.,0.375
ref,test,42,"This lodging facility may not be suitable for certain people. The hotel is within a short distance of five minutes from the Town Hall rail station. You can take a stroll to nearby shopping and sightseeing spots. The hotel is in the vicinity of Darling Harbour. The corner-room was of an adequate size. The corner-room was spotlessly clean. You can request an earlier check-in to your room. The personnel were generally amiable. On occasion, they appeared to be disinclined. They were not as attentive as they could be. The hotel offered a Continental breakfast. There were issues with not having the correct authorization. The eatery at the hotel was of good quality. The eatery at the hotel was slightly pricey. The hotel staff provided helpful information prior to the reservation. Checking out of the accommodation was a lengthy and irritating process.","The room was rather uninteresting. The room was quite cramped. The room had a generous-sized bed. The room had some nice toiletries. You can savor a cocktail while admiring the harbor view. You can partake in a buffet breakfast at the hotel. The WiFi required payment, which was unexpected. The rooftop pool area is quite attractive. A further benefit is that the gym is limited in size. The gym is still suitable.",I had a great time at this hotel. I would definitely stay there again. It is strongly suggested. You stay at the hotel.,0.4166666666666667
ref,test,43,"This hotel is ideal for a brief visit. The hotel is highly suggested. The hotel has an excellent cost-benefit ratio. The hotel is in an ideal spot. The Musee d'Orsay and Saint Germain area are nearby. If you're interested, you can see the Musee d'Orsay or Saint Germain area from the hotel's ideal spot. At first glance, the rooms are distinctively designed. The rooms come with a variety of modern amenities. The modern amenities include an iPod dock, minibar, and a flat-screen TV. There is no lack of anything. You could possibly require it. The interior of the room is incredibly luxurious. The interior of the room manages to create a calming and delightful atmosphere. The personnel at this hotel are incredibly compassionate. The personnel at this hotel have a fantastic demeanor. The hotel had a well-supplied breakfast. The breakfast had lots of organic, fresh ingredients. The breakfast had a plentiful amount of food. The hotel's ticket provides access to bypass the queue. The access is available at certain locations.",The time spent at this hotel was truly wonderful. The time spent at this hotel was truly pleasurable. I had an unforgettable time staying. It appeared to be an entirely new hotel. This spot was nice. It was situated on a street lined with trees. The street was frequented by people in the area. The hotel room had a stunning outlook of the canal. The rotunda and Stalingrad station were in the backdrop. The room is of reasonable size. The bathroom is spacious. The room lacks a bathtub. The room is neat and orderly. The bed is cozy. Some of the personnel at the hotel were accommodating. Some of the personnel at the hotel exhibited an unprofessional demeanor. The hotel offered basic French food with a view of the canal. The hot breakfast items would be gone in no time. The hotel offers a safe parking lot. The parking lot is located underneath the building. It is important to note. If one of the elevators is not functioning. It will take a bit longer to access the other one.,The hotel is situated in an ideal spot. The spot is just a short distance away from the subway. The hotel is highly praised. The personnel were amicable.,0.5425531914893617
ref,test,44,"The reservation was made directly with the hotel. The experience was remarkable. The weekend was memorable. This is the spot. This is the place to be. The hotel was located near a subway stop. It was easy to get to the eateries of Old Montreal. It was within walking distance of the Montreal Jazz Festival. The rooms are of a satisfactory size. The rooms are neat. The rooms have tasteful decorations. The rooms contain remnants of its past. The past of the rooms is as a bank. The rooms are equipped with complimentary WiFi. The rooms have stylish contemporary artwork. The hotel has a great bar. The bar is perfect for unwinding. Live tunes are played at the bar. The hotel was completely quiet. On the weekends, there was a band performing in the bar area.",This hotel is always a great choice for any type of visit. It's a great choice for a shopping spree or something else. You will not be disappointed. Your stay here will be good. The hotel is located in the heart of Montreal. The hotel is located in Montreal's shopping area. It is located near McGill University. It is located near Ogilvy. It is located in a secure area of the city. The rooms come with some amazing features and amenities. There is an iPod docking station. There is a powerful shower. There is a DVD player and TV. There is a Jacuzzi tub in the bathroom that was really nice. The rooms were large. The rooms were opulent. The meal was provided through the hotel's in-room dining. The meal was quite delicious. You could park your car. The garage is where you could park your car.,The personnel at the hotel were very helpful. The personnel at the hotel were very considerate towards visitors.,0.6904761904761905
ref,test,45,The hotel was a great deal. The hotel is highly praised. The hotel is situated in the middle of the main street. Most places are within a short stroll. It is a short stroll to the beach. There are a variety of eateries on 4th street close by. The rooms were spotless. The rooms were in good condition. The cost was reasonable. The deluxe options provide a balcony with a view of 5th Avenue. The staff have an abundance of information about the region. The staff are eager to share their insights on the top spots to visit. They arranged transportation to the airport. It was very thoughtful. The hotel is close to Rancho Punto Venado. Rancho Punto Venado has amenities for a range of outdoor pursuits like horse riding and ATV driving.,The hotel has a special club. The special club is specifically for children. The hotel is located in close proximity to the tram network. The hotel offers stunning views of the coast. It is a perfect option. It offers more tranquil accommodation. One of the hotel rooms is a suite. The suite is exceptionally wonderful. The personnel were usually amiable. Requests were not always handled promptly. The hotel offers delicious cuisine. Some of the meals may not be completely representative of the local area. The hotel offers Wi-Fi. The Wi-Fi is available to its patrons. The hotel has a swimming pool. There are chairs and tables set up around the swimming pool. You can upgrade your accommodation to a Casitas. You can enjoy a view of the ponds located on the property.,The hotel is situated in an advantageous spot. The personnel there are amiable and accommodating.,0.8055555555555556
ref,test,46,"The hotel provided a distinctive experience. The hotel combined both classic and contemporary elements. It is strongly suggested to stay at the hotel. The hotel is conveniently located on the Grand Canal. It is just a few minutes away from San Marco Square. It is close to the Salute Church. It is situated near multiple art galleries. It is situated near the Vaporetto stop. The hotel has pleasant, tidy rooms. The rooms have a view of the canal. The hotel offers a straightforward selection of food. The food can be enjoyed in any location. The minibar is always filled with items for visitors. The cost was a bit too high. The hotel did meet the anticipation. The hotel was worth it.",This hotel is stunning. This hotel could be among the greatest. The hotel rooms have a classic Venetian look. The hotel rooms have a contemporary flair. The TVs are embedded in mirrors. The most luxurious suite in the hotel had a ceiling window. The ceiling window provided a tranquil atmosphere. The breakfasts at the hotel were freshly prepared. The breakfasts could be savored on the outdoor patio. This hotel has been carefully designed with high standards and quality in mind. Even the smallest details such as the placement of plug sockets and light switches have been taken into consideration.,The staff provided assistance to visitors. The assistance provided by the staff was excellent.,0.7931034482758621
ref,test,47,I felt so relaxed staying at this hotel. It was a pleasant surprise to hear classical music. The music was coming from a nearby opera school. A perfect spot for this would be on a peaceful street. The spot should still be within easy access of the main attractions in the city. The metro and city tour bus stops are very near. The room has been freshly cleaned. The room is spacious. The bathroom is newly renovated. The staff had a lot of knowledge about the restaurants in the vicinity. The staff were able to provide us with useful information about nearby excursions. The selection of continental food and drinks available for breakfast was extensive. The selection of continental food and drinks available for breakfast was of excellent quality. They offer takeaway breakfast. The lobby is the only place that offers wireless internet access. Wireless internet access is not available in the rooms.,The hotel lacks special touches. The hotel may be a bit overrated. This hotel is conveniently situated for taking a stroll to the city's amazing attractions. There are nearby stores and al fresco eateries. The hotel was situated in a small compound. The compound boasted some lovely orange trees. The orange trees added a splash of colour to the area. The chambers here are quite pleasant. The slamming of doors created a bit of a ruckus. The breakfast spread was quite delicious. The breakfast spread was a bit plain. It is strongly suggested. You should try the scrambled eggs. The bells of the nearby church were making a lot of noise. It is suggested that you bring earplugs.,The accommodations of the hotel are immaculate. The personnel are accommodating.,0.5454545454545454
