Summary1,Sentence2,Summary1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,Type
"Hotel Cielo is a great place to stay for first time visitors to Playa Del Carmen. This hotel is perfectly located for just about everything. You can walk to 4th street for great restaurants and horseback riding at Rancho Punto Venado which offers a lovely beach, buffet, bar and ATV's. The larger rooms at this hotel are really reasonably priced. Henery the concierge had lots of great information and helped arrange taxis to the airport. Carboncitos, the restaurant downstairs, has delicious breakfasts.",This hotel is perfectly located for just about everything.,a,comm,22,0.9966104626655579,0.0010000922484323382,0.0023893616162240505,NEUTRAL,gen
"Hotel Cielo is a great place to stay for first time visitors to Playa Del Carmen. This hotel is perfectly located for just about everything. You can walk to 4th street for great restaurants and horseback riding at Rancho Punto Venado which offers a lovely beach, buffet, bar and ATV's. The larger rooms at this hotel are really reasonably priced. Henery the concierge had lots of great information and helped arrange taxis to the airport. Carboncitos, the restaurant downstairs, has delicious breakfasts.","You can walk to 4th street for great restaurants and horseback riding at Rancho Punto Venado which offers a lovely beach, buffet, bar and ATV's.",a,comm,22,0.9938083291053772,0.0015469832578673959,0.004644644912332296,NEUTRAL,gen
"Hotel Cielo is a great place to stay for first time visitors to Playa Del Carmen. This hotel is perfectly located for just about everything. You can walk to 4th street for great restaurants and horseback riding at Rancho Punto Venado which offers a lovely beach, buffet, bar and ATV's. The larger rooms at this hotel are really reasonably priced. Henery the concierge had lots of great information and helped arrange taxis to the airport. Carboncitos, the restaurant downstairs, has delicious breakfasts.",The larger rooms at this hotel are really reasonably priced.,a,comm,22,0.8052018284797668,0.00529521144926548,0.18950295448303223,NEUTRAL,gen
"Hotel Cielo is a great place to stay for first time visitors to Playa Del Carmen. This hotel is perfectly located for just about everything. You can walk to 4th street for great restaurants and horseback riding at Rancho Punto Venado which offers a lovely beach, buffet, bar and ATV's. The larger rooms at this hotel are really reasonably priced. Henery the concierge had lots of great information and helped arrange taxis to the airport. Carboncitos, the restaurant downstairs, has delicious breakfasts.",Henery the concierge had lots of great information and helped arrange taxis to the airport.,a,comm,22,0.9942265748977661,0.0010206904262304306,0.004752671346068382,NEUTRAL,gen
"Hotel Cielo is a great place to stay for first time visitors to Playa Del Carmen. This hotel is perfectly located for just about everything. You can walk to 4th street for great restaurants and horseback riding at Rancho Punto Venado which offers a lovely beach, buffet, bar and ATV's. The larger rooms at this hotel are really reasonably priced. Henery the concierge had lots of great information and helped arrange taxis to the airport. Carboncitos, the restaurant downstairs, has delicious breakfasts.","Carboncitos, the restaurant downstairs, has delicious breakfasts.",a,comm,22,0.9927235245704651,0.0012622957583516836,0.006014113314449787,NEUTRAL,gen
"

Those new to Playa Del Carmen will find Hotel Cielo to be an excellent choice, as it is located close to many of the best places to experience. 4th Street offers interesting dining choices while nearby Ranch Punto Venado has enjoyable horseback rides and ATV tours. Costs are reasonable for the larger rooms, and the accommodating staff member, Henery, was very knowledgeable and organized transportation from the airport for us. Carboncitos, the on-site restaurant, served up mouth-watering breakfasts.","

Hotel Cielo is perfect for anyone new to Playa Del Carmen, situated close to some of the best attractions.",b,comm,22,0.012790796346962452,0.0009964404162019491,0.9862127304077148,ENTAILMENT,gen
"

Those new to Playa Del Carmen will find Hotel Cielo to be an excellent choice, as it is located close to many of the best places to experience. 4th Street offers interesting dining choices while nearby Ranch Punto Venado has enjoyable horseback rides and ATV tours. Costs are reasonable for the larger rooms, and the accommodating staff member, Henery, was very knowledgeable and organized transportation from the airport for us. Carboncitos, the on-site restaurant, served up mouth-watering breakfasts.",Visitors can enjoy 4th Street's great eateries plus horseback rides and ATV fun at Ranch Punto Venado's lovely beach on top of that.,b,comm,22,0.9855415225028992,0.003997118677943945,0.010461405850946903,NEUTRAL,gen
"

Those new to Playa Del Carmen will find Hotel Cielo to be an excellent choice, as it is located close to many of the best places to experience. 4th Street offers interesting dining choices while nearby Ranch Punto Venado has enjoyable horseback rides and ATV tours. Costs are reasonable for the larger rooms, and the accommodating staff member, Henery, was very knowledgeable and organized transportation from the airport for us. Carboncitos, the on-site restaurant, served up mouth-watering breakfasts.","Prices are fair for the larger rooms here, and the concierge Henery had lots of helpful information and accessed a cab for us at the airport.",b,comm,22,0.9469344019889832,0.00646835146471858,0.04659724235534668,NEUTRAL,gen
"

Those new to Playa Del Carmen will find Hotel Cielo to be an excellent choice, as it is located close to many of the best places to experience. 4th Street offers interesting dining choices while nearby Ranch Punto Venado has enjoyable horseback rides and ATV tours. Costs are reasonable for the larger rooms, and the accommodating staff member, Henery, was very knowledgeable and organized transportation from the airport for us. Carboncitos, the on-site restaurant, served up mouth-watering breakfasts.","Carboncitos, the in-house dining venue, serve up scrumptious breakfasts.",b,comm,22,0.02672363817691803,0.00301435892470181,0.9702620506286621,ENTAILMENT,gen
"

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location. The art within the building is breathtaking and surpasses even the Museum of Contemporary Art. The bedrooms are comfortable, inviting and contain unique antique furniture. Every room is unique, with Suite 318 being the old bank vault that has since been renovated. The lobby bar's artwork is stunning and adds to the pleasant feeling of the area. Valet parking is also available for convenience.","This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before.",b,a,23,0.9253659248352051,0.009616774506866932,0.06501728296279907,NEUTRAL,gen
"

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location. The art within the building is breathtaking and surpasses even the Museum of Contemporary Art. The bedrooms are comfortable, inviting and contain unique antique furniture. Every room is unique, with Suite 318 being the old bank vault that has since been renovated. The lobby bar's artwork is stunning and adds to the pleasant feeling of the area. Valet parking is also available for convenience.",The artwork contained within the hotel put the Museum of Contemporary Art to shame.,b,a,23,0.9443952441215515,0.030639704316854477,0.02496498078107834,NEUTRAL,gen
"

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location. The art within the building is breathtaking and surpasses even the Museum of Contemporary Art. The bedrooms are comfortable, inviting and contain unique antique furniture. Every room is unique, with Suite 318 being the old bank vault that has since been renovated. The lobby bar's artwork is stunning and adds to the pleasant feeling of the area. Valet parking is also available for convenience.","The rooms are charming, comfy, and with beautifully design antique furniture.",b,a,23,0.9661730527877808,0.006984408479183912,0.026842478662729263,NEUTRAL,gen
"

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location. The art within the building is breathtaking and surpasses even the Museum of Contemporary Art. The bedrooms are comfortable, inviting and contain unique antique furniture. Every room is unique, with Suite 318 being the old bank vault that has since been renovated. The lobby bar's artwork is stunning and adds to the pleasant feeling of the area. Valet parking is also available for convenience.",Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault.,b,a,23,0.10105685889720917,0.003756162943318486,0.8951869606971741,ENTAILMENT,gen
"

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location. The art within the building is breathtaking and surpasses even the Museum of Contemporary Art. The bedrooms are comfortable, inviting and contain unique antique furniture. Every room is unique, with Suite 318 being the old bank vault that has since been renovated. The lobby bar's artwork is stunning and adds to the pleasant feeling of the area. Valet parking is also available for convenience.",renovated).,b,a,23,0.8478664755821228,0.035898443311452866,0.11623509228229523,NEUTRAL,gen
"

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location. The art within the building is breathtaking and surpasses even the Museum of Contemporary Art. The bedrooms are comfortable, inviting and contain unique antique furniture. Every room is unique, with Suite 318 being the old bank vault that has since been renovated. The lobby bar's artwork is stunning and adds to the pleasant feeling of the area. Valet parking is also available for convenience.",The art in the lobby bar is impressive and really makes you feel welcome.,b,a,23,0.9527314305305481,0.004126741550862789,0.043141838163137436,NEUTRAL,gen
"

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location. The art within the building is breathtaking and surpasses even the Museum of Contemporary Art. The bedrooms are comfortable, inviting and contain unique antique furniture. Every room is unique, with Suite 318 being the old bank vault that has since been renovated. The lobby bar's artwork is stunning and adds to the pleasant feeling of the area. Valet parking is also available for convenience.",Valet parking is convenient too.,b,a,23,0.07547744363546371,0.0024546801578253508,0.9220678210258484,ENTAILMENT,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before.",comm,a,23,0.9566828012466431,0.019778862595558167,0.02353827655315399,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",The artwork contained within the hotel put the Museum of Contemporary Art to shame.,comm,a,23,0.9711704254150391,0.005406500771641731,0.023423120379447937,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","The rooms are charming, comfy, and with beautifully design antique furniture.",comm,a,23,0.962476909160614,0.0028711447957903147,0.0346519872546196,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault.,comm,a,23,0.6131377220153809,0.002910791663452983,0.3839515149593353,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",renovated).,comm,a,23,0.9288987517356873,0.005836485885083675,0.06526465713977814,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",The art in the lobby bar is impressive and really makes you feel welcome.,comm,a,23,0.8990194201469421,0.0029583191499114037,0.09802228957414627,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",Valet parking is convenient too.,comm,a,23,0.1809963434934616,0.0023017290513962507,0.8167019486427307,ENTAILMENT,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.","

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location.",a,b,23,0.2954709827899933,0.001793429721146822,0.7027356028556824,ENTAILMENT,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",The art within the building is breathtaking and surpasses even the Museum of Contemporary Art.,a,b,23,0.9919307827949524,0.004148206207901239,0.003920971881598234,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.","The bedrooms are comfortable, inviting and contain unique antique furniture.",a,b,23,0.9898011088371277,0.0033922709990292788,0.006806564051657915,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.","Every room is unique, with Suite 318 being the old bank vault that has since been renovated.",a,b,23,0.9941111207008362,0.0019593359902501106,0.003929631784558296,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",The lobby bar's artwork is stunning and adds to the pleasant feeling of the area.,a,b,23,0.975177526473999,0.004092689603567123,0.020729735493659973,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",Valet parking is also available for convenience.,a,b,23,0.8445338606834412,0.005224855616688728,0.15024127066135406,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location.",comm,b,23,0.47858473658561707,0.03670845553278923,0.484706848859787,ENTAILMENT,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",The art within the building is breathtaking and surpasses even the Museum of Contemporary Art.,comm,b,23,0.9816099405288696,0.0036062521394342184,0.014783758670091629,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","The bedrooms are comfortable, inviting and contain unique antique furniture.",comm,b,23,0.9415789842605591,0.003952287137508392,0.05446877330541611,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","Every room is unique, with Suite 318 being the old bank vault that has since been renovated.",comm,b,23,0.9647904634475708,0.0028566636610776186,0.032352834939956665,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",The lobby bar's artwork is stunning and adds to the pleasant feeling of the area.,comm,b,23,0.572245717048645,0.0039095282554626465,0.42384475469589233,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",Valet parking is also available for convenience.,comm,b,23,0.024110008031129837,0.0028777203988283873,0.9730122089385986,ENTAILMENT,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.","This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before.",a,comm,23,0.995098888874054,0.0031637991778552532,0.001737271319143474,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",The artwork contained within the hotel put the Museum of Contemporary Art to shame.,a,comm,23,0.9887690544128418,0.005249567795544863,0.005981319583952427,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.","The rooms are charming, comfy, and with beautifully design antique furniture.",a,comm,23,0.9940932393074036,0.0028813371900469065,0.0030253895092755556,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault.,a,comm,23,0.9918105602264404,0.002702639903873205,0.005486710928380489,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",renovated).,a,comm,23,0.9847897887229919,0.00732153607532382,0.007888699881732464,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",The art in the lobby bar is impressive and really makes you feel welcome.,a,comm,23,0.9910944104194641,0.004496782086789608,0.004408839624375105,NEUTRAL,gen
"This hotel is an extremely well-located and highly recommended place to stay, having never been to Montreal before. The artwork contained within the hotel put the Museum of Contemporary Art to shame. The rooms are charming, comfy, and with beautifully design antique furniture. Each room is slightly different with some elegant remnants of its bank days:( suite 318 is the old vault. renovated). The art in the lobby bar is impressive and really makes you feel welcome. Valet parking is convenient too.",Valet parking is convenient too.,a,comm,23,0.9742756485939026,0.007225123234093189,0.018499193713068962,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","

This hotel is a highly recommended place to stay if you've never visited Montreal before due to its excellent location.",b,comm,23,0.47858473658561707,0.03670845553278923,0.484706848859787,ENTAILMENT,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",The art within the building is breathtaking and surpasses even the Museum of Contemporary Art.,b,comm,23,0.9816099405288696,0.0036062521394342184,0.014783758670091629,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","The bedrooms are comfortable, inviting and contain unique antique furniture.",b,comm,23,0.9415789842605591,0.003952287137508392,0.05446877330541611,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.","Every room is unique, with Suite 318 being the old bank vault that has since been renovated.",b,comm,23,0.9647904634475708,0.0028566636610776186,0.032352834939956665,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",The lobby bar's artwork is stunning and adds to the pleasant feeling of the area.,b,comm,23,0.572245717048645,0.0039095282554626465,0.42384475469589233,NEUTRAL,gen
"

If you're planning a visit to Montreal, this hotel is a great place to stay for a memorable experience. It has a top notch location, and the artwork featured within its walls is even more impressive than the Museum of Contemporary Art. Every room offers comfort and a unique feel, with Suite 318, the former bank vault, especially interesting. The lobby bar displays magnificent works of art that all help contribute to its inviting atmosphere. Plus, the hotel provides valet parking for added convenience.",Valet parking is also available for convenience.,b,comm,23,0.024110008031129837,0.0028777203988283873,0.9730122089385986,ENTAILMENT,gen
"

This hotel is a good bargain and is very modern. When you contact them, they will provide you with your desired accommodation. It is located close to Le Pont Neuf, with lots of eateries and bakeries around. The hotel's rooms have all been designed by renowned designer Christian Lacroix, with some of them rightfully flamboyant, like the one with its flock wallpaper and extravagant bathroom. Despite its bold design, the room offers a great degree of comfort, containing all the necessary features for a pleasant stay.",This hotel is great value for money and is very stylish.,b,a,24,0.8528433442115784,0.005221732892096043,0.14193500578403473,NEUTRAL,gen
"

This hotel is a good bargain and is very modern. When you contact them, they will provide you with your desired accommodation. It is located close to Le Pont Neuf, with lots of eateries and bakeries around. The hotel's rooms have all been designed by renowned designer Christian Lacroix, with some of them rightfully flamboyant, like the one with its flock wallpaper and extravagant bathroom. Despite its bold design, the room offers a great degree of comfort, containing all the necessary features for a pleasant stay.",If you ring them they will give you the room you want.,b,a,24,0.9681292772293091,0.005097344517707825,0.0267733596265316,NEUTRAL,gen
"

This hotel is a good bargain and is very modern. When you contact them, they will provide you with your desired accommodation. It is located close to Le Pont Neuf, with lots of eateries and bakeries around. The hotel's rooms have all been designed by renowned designer Christian Lacroix, with some of them rightfully flamboyant, like the one with its flock wallpaper and extravagant bathroom. Despite its bold design, the room offers a great degree of comfort, containing all the necessary features for a pleasant stay.","The hotel is in an excellent location near Le Pont Neuf, with restaurants and pattiseries nearby.",b,a,24,0.9000105857849121,0.00938938558101654,0.09060006588697433,NEUTRAL,gen
"

This hotel is a good bargain and is very modern. When you contact them, they will provide you with your desired accommodation. It is located close to Le Pont Neuf, with lots of eateries and bakeries around. The hotel's rooms have all been designed by renowned designer Christian Lacroix, with some of them rightfully flamboyant, like the one with its flock wallpaper and extravagant bathroom. Despite its bold design, the room offers a great degree of comfort, containing all the necessary features for a pleasant stay.",The rooms in this hotel are decorated by the famous designer Christian Lacroix.,b,a,24,0.025317344814538956,0.0027106895577162504,0.9719719886779785,ENTAILMENT,gen
"

This hotel is a good bargain and is very modern. When you contact them, they will provide you with your desired accommodation. It is located close to Le Pont Neuf, with lots of eateries and bakeries around. The hotel's rooms have all been designed by renowned designer Christian Lacroix, with some of them rightfully flamboyant, like the one with its flock wallpaper and extravagant bathroom. Despite its bold design, the room offers a great degree of comfort, containing all the necessary features for a pleasant stay.","Some are too trendy for your tastes, such as the one with the flock wallpaper and the large bath room.",b,a,24,0.9422826170921326,0.009478624910116196,0.04823875427246094,NEUTRAL,gen
"

This hotel is a good bargain and is very modern. When you contact them, they will provide you with your desired accommodation. It is located close to Le Pont Neuf, with lots of eateries and bakeries around. The hotel's rooms have all been designed by renowned designer Christian Lacroix, with some of them rightfully flamboyant, like the one with its flock wallpaper and extravagant bathroom. Despite its bold design, the room offers a great degree of comfort, containing all the necessary features for a pleasant stay.","Even though the decor is dramatic, the room is very easy to relax in and has all the mod cons needed for a good stay.",b,a,24,0.6769520044326782,0.014515095390379429,0.3085328936576843,NEUTRAL,gen
"

This hotel is worth the money and is quite up-to-date. By contacting them, you can obtain the lodgings you want. It is close to the Le Pont Neuf, offering numerous eateries and bakeries. The rooms were created by celebrated designer Christian Lacroix, a few of which can be rather vibrant, such as the one with its feathered wall decoration and over-the-top restroom. Despite its strong stylizing, the quarters have all the needed requirements for a pleasing visit.",This hotel is great value for money and is very stylish.,comm,a,24,0.6093081831932068,0.010987421497702599,0.37970438599586487,NEUTRAL,gen
"

This hotel is worth the money and is quite up-to-date. By contacting them, you can obtain the lodgings you want. It is close to the Le Pont Neuf, offering numerous eateries and bakeries. The rooms were created by celebrated designer Christian Lacroix, a few of which can be rather vibrant, such as the one with its feathered wall decoration and over-the-top restroom. Despite its strong stylizing, the quarters have all the needed requirements for a pleasing visit.",If you ring them they will give you the room you want.,comm,a,24,0.7806291580200195,0.011437761597335339,0.20793308317661285,NEUTRAL,gen
"

This hotel is worth the money and is quite up-to-date. By contacting them, you can obtain the lodgings you want. It is close to the Le Pont Neuf, offering numerous eateries and bakeries. The rooms were created by celebrated designer Christian Lacroix, a few of which can be rather vibrant, such as the one with its feathered wall decoration and over-the-top restroom. Despite its strong stylizing, the quarters have all the needed requirements for a pleasing visit.","The hotel is in an excellent location near Le Pont Neuf, with restaurants and pattiseries nearby.",comm,a,24,0.7143755555152893,0.013441331684589386,0.2721830904483795,NEUTRAL,gen
"

This hotel is worth the money and is quite up-to-date. By contacting them, you can obtain the lodgings you want. It is close to the Le Pont Neuf, offering numerous eateries and bakeries. The rooms were created by celebrated designer Christian Lacroix, a few of which can be rather vibrant, such as the one with its feathered wall decoration and over-the-top restroom. Despite its strong stylizing, the quarters have all the needed requirements for a pleasing visit.",The rooms in this hotel are decorated by the famous designer Christian Lacroix.,comm,a,24,0.17620767652988434,0.007596809882670641,0.816195547580719,ENTAILMENT,gen
