Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type
"What's more, the staff made an inappropriate joke at the expense of American tourists even though none of us were from America.",The personnel working at the hotel were,a,comm,25,0.9812844395637512,0.0033893559593707323,0.015326210297644138,NEUTRAL,0.9714284539222717,0.015135263092815876,0.013436263427138329,NEUTRAL,gen
"

The Ambassade hotel is in the heart of the city and nearby to all of Amsterdam's tourist attractions.","

The hotel is within a reasonable walking distance from the attractions and amenities available.",b,comm,25,0.6914572715759277,0.001117683481425047,0.3074251115322113,NEUTRAL,0.9930825233459473,0.0021727364510297775,0.0047447108663618565,NEUTRAL,gen
"

The Ambassade hotel is in the heart of the city and nearby to all of Amsterdam's tourist attractions.",The personnel working at the hotel were,b,comm,25,0.9185292720794678,0.021187296137213707,0.06028342619538307,NEUTRAL,0.9940074682235718,0.0039415811188519,0.002050901995971799,NEUTRAL,gen
"Guests can enjoy a relaxing stay with luxurious decor, the most comfortable beds and pillows, and a tranquil atmosphere.","

The hotel is within a reasonable walking distance from the attractions and amenities available.",b,comm,25,0.9971961975097656,0.0005656288121826947,0.0022381977178156376,NEUTRAL,0.9630087018013,0.002397769596427679,0.03459346666932106,NEUTRAL,gen
"Guests can enjoy a relaxing stay with luxurious decor, the most comfortable beds and pillows, and a tranquil atmosphere.",The personnel working at the hotel were,b,comm,25,0.8423407673835754,0.02915147691965103,0.1285077929496765,NEUTRAL,0.777051568031311,0.008087411522865295,0.21486106514930725,NEUTRAL,gen
"The delicious breakfast spread is worth mentioning, and certain rooms provide laptop users with a view of the canal.","

The hotel is within a reasonable walking distance from the attractions and amenities available.",b,comm,25,0.9872987866401672,0.0004871238488703966,0.012214035727083683,NEUTRAL,0.996174693107605,0.0007732160156592727,0.0030520320869982243,NEUTRAL,gen
"The delicious breakfast spread is worth mentioning, and certain rooms provide laptop users with a view of the canal.",The personnel working at the hotel were,b,comm,25,0.6260321736335754,0.0541706383228302,0.31979718804359436,NEUTRAL,0.6346181631088257,0.03031126782298088,0.33507058024406433,NEUTRAL,gen
"Furthermore, the rooms are spacious and offer complimentary Wi-Fi and a printer.","

The hotel is within a reasonable walking distance from the attractions and amenities available.",b,comm,25,0.9963158965110779,0.0005002060788683593,0.003183923428878188,NEUTRAL,0.9970767498016357,0.000804761191830039,0.0021184422075748444,NEUTRAL,gen
"Furthermore, the rooms are spacious and offer complimentary Wi-Fi and a printer.",The personnel working at the hotel were,b,comm,25,0.6948352456092834,0.025784343481063843,0.2793804407119751,NEUTRAL,0.9200825691223145,0.011849884875118732,0.06806758046150208,NEUTRAL,gen
"

This accommodation option was great all in all, although not a large, lavish resort.","

Staying at this accommodation was truly enjoyable and I will definitely return.",a,b,26,0.9940622448921204,0.0014318452449515462,0.004505862481892109,NEUTRAL,0.99265456199646,0.0008976068929769099,0.006447894033044577,NEUTRAL,ref
"

This accommodation option was great all in all, although not a large, lavish resort.","It can get crowded, however the atmosphere is still pleasant.",a,b,26,0.995354413986206,0.001065509975887835,0.00358009897172451,NEUTRAL,0.9757311940193176,0.005337986163794994,0.018930841237306595,NEUTRAL,ref
"

This accommodation option was great all in all, although not a large, lavish resort.","The rooms were wonderful but due to thin walls, there wasn't much privacy.",a,b,26,0.9903961420059204,0.0036490880884230137,0.005954669788479805,NEUTRAL,0.8200094103813171,0.0015878031263127923,0.17840270698070526,NEUTRAL,ref
"

This accommodation option was great all in all, although not a large, lavish resort.","Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",a,b,26,0.9975621700286865,0.0012522796168923378,0.0011854874901473522,NEUTRAL,0.9511379599571228,0.001379348337650299,0.04748271778225899,NEUTRAL,ref
"

This accommodation option was great all in all, although not a large, lavish resort.","There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",a,b,26,0.8264029622077942,0.06398391723632812,0.10961311310529709,NEUTRAL,0.9318907260894775,0.003955609165132046,0.06415366381406784,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.","

Staying at this accommodation was truly enjoyable and I will definitely return.",a,b,26,0.9970942735671997,0.00154122372623533,0.0013644950231537223,NEUTRAL,0.9968269467353821,0.0008789481944404542,0.002294073114171624,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.","It can get crowded, however the atmosphere is still pleasant.",a,b,26,0.9949294328689575,0.0010282116709277034,0.004042450338602066,NEUTRAL,0.9974437952041626,0.00133245880715549,0.0012237561168149114,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.","The rooms were wonderful but due to thin walls, there wasn't much privacy.",a,b,26,0.9953723549842834,0.002543647540733218,0.0020839935168623924,NEUTRAL,0.7321567535400391,0.2660417854785919,0.0018014542292803526,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.","Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",a,b,26,0.9961571097373962,0.0007316396804526448,0.0031112527940422297,NEUTRAL,0.9848595261573792,0.0005523930885829031,0.01458813063800335,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.","There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",a,b,26,0.801851212978363,0.18629926443099976,0.011849450878798962,NEUTRAL,0.9955781102180481,0.002544438000768423,0.0018774110358208418,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.","

Staying at this accommodation was truly enjoyable and I will definitely return.",a,b,26,0.9967861175537109,0.0007712058140896261,0.002442694269120693,NEUTRAL,0.9946276545524597,0.0008545094751752913,0.004517818801105022,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.","It can get crowded, however the atmosphere is still pleasant.",a,b,26,0.9958797693252563,0.001541652251034975,0.0025785816833376884,NEUTRAL,0.975155770778656,0.019639652222394943,0.00520449411123991,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.","The rooms were wonderful but due to thin walls, there wasn't much privacy.",a,b,26,0.9772781729698181,0.017944492399692535,0.004777353256940842,NEUTRAL,0.9910638332366943,0.0025297431275248528,0.006406488362699747,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.","Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",a,b,26,0.9976612329483032,0.0011913374764844775,0.001147494651377201,NEUTRAL,0.9798257946968079,0.01051626168191433,0.009657938964664936,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.","There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",a,b,26,0.6675014495849609,0.3188958168029785,0.01360276062041521,NEUTRAL,0.9411031007766724,0.05461879447102547,0.004278095904737711,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.","

Staying at this accommodation was truly enjoyable and I will definitely return.",a,b,26,0.9766296744346619,0.019515573978424072,0.003854786278679967,NEUTRAL,0.9915457367897034,0.0032255216501653194,0.00522876949980855,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.","It can get crowded, however the atmosphere is still pleasant.",a,b,26,0.9895532131195068,0.004346027504652739,0.006100778933614492,NEUTRAL,0.9821069836616516,0.014218321070075035,0.0036746282130479813,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.","The rooms were wonderful but due to thin walls, there wasn't much privacy.",a,b,26,0.951295793056488,0.026563674211502075,0.02214055322110653,NEUTRAL,0.9580116868019104,0.03766371309757233,0.004324554465711117,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.","Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",a,b,26,0.9916623830795288,0.004694150760769844,0.0036434591747820377,NEUTRAL,0.9959702491760254,0.003223624313250184,0.0008061762782745063,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.","There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",a,b,26,0.6755611896514893,0.31137776374816895,0.013061018660664558,NEUTRAL,0.7590175867080688,0.235208660364151,0.005773700773715973,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,"

Staying at this accommodation was truly enjoyable and I will definitely return.",a,b,26,0.03458565101027489,0.9646806120872498,0.0007336544222198427,CONTRADICTION,0.7848159670829773,0.20812886953353882,0.007055140100419521,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,"It can get crowded, however the atmosphere is still pleasant.",a,b,26,0.9777706265449524,0.020464574918150902,0.0017648300854489207,NEUTRAL,0.721489667892456,0.27629798650741577,0.002212395891547203,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,"The rooms were wonderful but due to thin walls, there wasn't much privacy.",a,b,26,0.7646603584289551,0.2325410693883896,0.0027985814958810806,NEUTRAL,0.8576409816741943,0.13883692026138306,0.0035221457947045565,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,"Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",a,b,26,0.7002070546150208,0.2980605661869049,0.0017323620850220323,NEUTRAL,0.7305868864059448,0.2671244740486145,0.002288586227223277,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,"There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",a,b,26,0.31378743052482605,0.6813327670097351,0.004879775922745466,CONTRADICTION,0.5401042103767395,0.4576877951622009,0.002208058489486575,NEUTRAL,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.","

Staying at this accommodation was truly enjoyable and I will definitely return.",a,b,26,0.5501285195350647,0.4480815529823303,0.0017899846425279975,NEUTRAL,0.9902486205101013,0.0071107386611402035,0.002640598686411977,NEUTRAL,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.","It can get crowded, however the atmosphere is still pleasant.",a,b,26,0.9962939620018005,0.0028365114703774452,0.0008695536525920033,NEUTRAL,0.9737924933433533,0.022788185626268387,0.0034192982129752636,NEUTRAL,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.","The rooms were wonderful but due to thin walls, there wasn't much privacy.",a,b,26,0.8034366369247437,0.19409404695034027,0.002469327999278903,NEUTRAL,0.9848135113716125,0.013063596561551094,0.002122877398505807,NEUTRAL,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.","Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",a,b,26,0.9488746523857117,0.049930389970541,0.0011949889594689012,NEUTRAL,0.8476999998092651,0.15023833513259888,0.0020615668036043644,NEUTRAL,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.","There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",a,b,26,0.4080609977245331,0.5859668850898743,0.005972027778625488,CONTRADICTION,0.937633216381073,0.06039678677916527,0.0019700294360518456,NEUTRAL,ref
"

This accommodation option was great all in all, although not a large, lavish resort.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",a,comm,26,0.9969534873962402,0.0022734198719263077,0.0007730939541943371,NEUTRAL,0.989462673664093,0.005378901958465576,0.0051584322936832905,NEUTRAL,ref
"

This accommodation option was great all in all, although not a large, lavish resort.",The staff were very accommodating and professional.,a,comm,26,0.997509241104126,0.0009275440825149417,0.0015632265713065863,NEUTRAL,0.9907341003417969,0.0009698320063762367,0.008296053856611252,NEUTRAL,ref
"

This accommodation option was great all in all, although not a large, lavish resort.",I would highly recommend this resort.,a,comm,26,0.9241361021995544,0.029060710221529007,0.04680315777659416,NEUTRAL,0.9749717116355896,0.0057363552041351795,0.019291965290904045,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",a,comm,26,0.9786699414253235,0.007762268651276827,0.01356777735054493,NEUTRAL,0.9955753087997437,0.0013168621808290482,0.0031077770981937647,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.",The staff were very accommodating and professional.,a,comm,26,0.9977497458457947,0.0009553856216371059,0.0012949112569913268,NEUTRAL,0.9859009385108948,0.0032584690488874912,0.01084055658429861,NEUTRAL,ref
"There were a plethora of places nearby, perfect for exploring.",I would highly recommend this resort.,a,comm,26,0.9950398802757263,0.002489167032763362,0.0024709610734134912,NEUTRAL,0.9950078725814819,0.002066375222057104,0.002925724722445011,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",a,comm,26,0.9521279335021973,0.008243528194725513,0.03962843492627144,NEUTRAL,0.9931046366691589,0.0029626803006976843,0.003932727966457605,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.",The staff were very accommodating and professional.,a,comm,26,0.9956241250038147,0.0009036546107381582,0.0034722366835922003,NEUTRAL,0.9237267971038818,0.010058450512588024,0.06621477007865906,NEUTRAL,ref
"The bedroom inside the hotel was a bit petite, but impeccably clean, complete with antiques for added character.",I would highly recommend this resort.,a,comm,26,0.9905529022216797,0.0014026989229023457,0.008044447749853134,NEUTRAL,0.9438483715057373,0.0032837630715221167,0.05286788195371628,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",a,comm,26,0.8153847455978394,0.06357107311487198,0.12104416638612747,NEUTRAL,0.9794470071792603,0.013939106836915016,0.0066139474511146545,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.",The staff were very accommodating and professional.,a,comm,26,0.9933372735977173,0.0033737006597220898,0.003289127955213189,NEUTRAL,0.984298586845398,0.011362923309206963,0.00433838926255703,NEUTRAL,ref
"The breakfast options were satisfactory, but the coffee was excellent.",I would highly recommend this resort.,a,comm,26,0.9834633469581604,0.002949306508526206,0.01358724944293499,NEUTRAL,0.9773980975151062,0.004307229537516832,0.018294671550393105,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,"

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",a,comm,26,0.3384987711906433,0.6573829054832458,0.004118302837014198,CONTRADICTION,0.8398037552833557,0.15459424257278442,0.00560194905847311,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,The staff were very accommodating and professional.,a,comm,26,0.5864399075508118,0.41148805618286133,0.002071956405416131,NEUTRAL,0.7381304502487183,0.2542751431465149,0.007594440598040819,NEUTRAL,ref
The building could've used a facelift and the carpets were a bit outdated.,I would highly recommend this resort.,a,comm,26,0.032015372067689896,0.9648365378379822,0.0031481434125453234,CONTRADICTION,0.39158809185028076,0.5955819487571716,0.012830015271902084,CONTRADICTION,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",a,comm,26,0.5771551728248596,0.42041176557540894,0.0024329619482159615,NEUTRAL,0.9716517925262451,0.025767996907234192,0.0025802499148994684,NEUTRAL,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.",The staff were very accommodating and professional.,a,comm,26,0.9729507565498352,0.026118649169802666,0.0009306436404585838,NEUTRAL,0.9730221629142761,0.01366371475160122,0.013314147479832172,NEUTRAL,ref
"This small hotel even had an elevator, albeit quite cramped, not roomy enough to house a surfboard.",I would highly recommend this resort.,a,comm,26,0.1385810375213623,0.8590704202651978,0.002348590176552534,CONTRADICTION,0.9399021863937378,0.03715288266539574,0.022944947704672813,NEUTRAL,ref
"

Staying at this accommodation was truly enjoyable and I will definitely return.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",b,comm,26,0.9975782036781311,0.0006871367804706097,0.0017346370732411742,NEUTRAL,0.9973987340927124,0.0006036846316419542,0.001997652929276228,NEUTRAL,ref
"

Staying at this accommodation was truly enjoyable and I will definitely return.",The staff were very accommodating and professional.,b,comm,26,0.9945893287658691,0.000535904779098928,0.004874717444181442,NEUTRAL,0.9953238368034363,0.0004541425150819123,0.00422194879502058,NEUTRAL,ref
"

Staying at this accommodation was truly enjoyable and I will definitely return.",I would highly recommend this resort.,b,comm,26,0.778657078742981,0.0016847141087055206,0.21965815126895905,NEUTRAL,0.9283212423324585,0.0007919970666989684,0.07088665664196014,NEUTRAL,ref
"It can get crowded, however the atmosphere is still pleasant.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",b,comm,26,0.989701509475708,0.0036587435752153397,0.006639822386205196,NEUTRAL,0.9844064712524414,0.00200087227858603,0.013592713512480259,NEUTRAL,ref
"It can get crowded, however the atmosphere is still pleasant.",The staff were very accommodating and professional.,b,comm,26,0.9949702620506287,0.0021570809185504913,0.0028726919554173946,NEUTRAL,0.9836163520812988,0.0033902041614055634,0.012993385083973408,NEUTRAL,ref
"It can get crowded, however the atmosphere is still pleasant.",I would highly recommend this resort.,b,comm,26,0.9828806519508362,0.003250886918976903,0.013868506997823715,NEUTRAL,0.983863353729248,0.0036561964079737663,0.012480499222874641,NEUTRAL,ref
"The rooms were wonderful but due to thin walls, there wasn't much privacy.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",b,comm,26,0.3897460997104645,0.607332170009613,0.002921729115769267,CONTRADICTION,0.9925508499145508,0.004071451257914305,0.0033777214121073484,NEUTRAL,ref
"The rooms were wonderful but due to thin walls, there wasn't much privacy.",The staff were very accommodating and professional.,b,comm,26,0.9686530232429504,0.03019206039607525,0.001154852332547307,NEUTRAL,0.976493775844574,0.012941054999828339,0.010565098375082016,NEUTRAL,ref
"The rooms were wonderful but due to thin walls, there wasn't much privacy.",I would highly recommend this resort.,b,comm,26,0.9593347311019897,0.03783008083701134,0.002835119841620326,NEUTRAL,0.9792103171348572,0.00813478697091341,0.012654973194003105,NEUTRAL,ref
"Additionally, the hotel had excellent access to the local eateries with a wide range of food available.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",b,comm,26,0.9337576627731323,0.027106627821922302,0.03913573920726776,NEUTRAL,0.9972591400146484,0.0008746398380026221,0.0018662665970623493,NEUTRAL,ref
"Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",The staff were very accommodating and professional.,b,comm,26,0.9977656602859497,0.0009091492975130677,0.0013251687632873654,NEUTRAL,0.9958147406578064,0.001112807891331613,0.003072488121688366,NEUTRAL,ref
"Additionally, the hotel had excellent access to the local eateries with a wide range of food available.",I would highly recommend this resort.,b,comm,26,0.9805110096931458,0.0007727444753982127,0.018716244027018547,NEUTRAL,0.9952532052993774,0.0007645347504876554,0.0039822100661695,NEUTRAL,ref
"There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.","

This hotel provides an ideal spot to take in a picturesque view of the ocean and nearby beach in Hawaii.",b,comm,26,0.9321427345275879,0.0430215522646904,0.02483571693301201,NEUTRAL,0.9265717267990112,0.06577497720718384,0.007653302978724241,NEUTRAL,ref
"There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",The staff were very accommodating and professional.,b,comm,26,0.9943971633911133,0.0026599415577948093,0.002942879218608141,NEUTRAL,0.9502055048942566,0.024063369259238243,0.02573113702237606,NEUTRAL,ref
"There were various highlights to this hotel, like the amazing pool, even if it's suggested you get there early to get a spot - it's not a real issue.",I would highly recommend this resort.,b,comm,26,0.9763107299804688,0.0013253254583105445,0.022363988682627678,NEUTRAL,0.8613707423210144,0.13071736693382263,0.007911848835647106,NEUTRAL,ref
"

This lodging facility may have only 2 stars but it's certainly worth its price.","

The Hilton Hawaiian Village is an okay resort with an appealing ambient, providing a good selection of shops to choose from.",a,b,26,0.9963101744651794,0.0010653792414814234,0.002624444430693984,NEUTRAL,0.9880995154380798,0.0021125569473952055,0.009787960909307003,NEUTRAL,gen
"

This lodging facility may have only 2 stars but it's certainly worth its price.","The accomodation in the Kahlia Tower is situated on the 31st floor of the Rainbow Tower, but appears to be still stuck in the 1970s, with thin walls.",a,b,26,0.9277241826057434,0.055717434734106064,0.016558371484279633,NEUTRAL,0.8258845210075378,0.17028537392616272,0.0038301085587590933,NEUTRAL,gen
"

This lodging facility may have only 2 stars but it's certainly worth its price.","Additionally, the hot water takes quite a while to arrive.",a,b,26,0.9927008152008057,0.005709551274776459,0.0015895955730229616,NEUTRAL,0.9366570711135864,0.057983219623565674,0.005359653849154711,NEUTRAL,gen
"The location is unmatched, conveniently situated across the street of Waikiki Beach and close to the International Market Place.","

The Hilton Hawaiian Village is an okay resort with an appealing ambient, providing a good selection of shops to choose from.",a,b,26,0.9117277264595032,0.0786982998251915,0.009573928080499172,NEUTRAL,0.7029446959495544,0.292611688375473,0.004443651530891657,NEUTRAL,gen
"The location is unmatched, conveniently situated across the street of Waikiki Beach and close to the International Market Place.","The accomodation in the Kahlia Tower is situated on the 31st floor of the Rainbow Tower, but appears to be still stuck in the 1970s, with thin walls.",a,b,26,0.9557775259017944,0.03241206705570221,0.011810427531599998,NEUTRAL,0.24216695129871368,0.7542499899864197,0.003583047538995743,CONTRADICTION,gen
"The location is unmatched, conveniently situated across the street of Waikiki Beach and close to the International Market Place.","Additionally, the hot water takes quite a while to arrive.",a,b,26,0.9911953210830688,0.007898918353021145,0.0009057082934305072,NEUTRAL,0.1695956140756607,0.8264195322990417,0.003984762821346521,CONTRADICTION,gen
"Unfortunately, the rooms are not quite as impressive; though decorated nicely with antiques, the interiors require updating.","

The Hilton Hawaiian Village is an okay resort with an appealing ambient, providing a good selection of shops to choose from.",a,b,26,0.8356417417526245,0.14332447946071625,0.021033771336078644,NEUTRAL,0.9926474094390869,0.004530922044068575,0.002821673871949315,NEUTRAL,gen
"Unfortunately, the rooms are not quite as impressive; though decorated nicely with antiques, the interiors require updating.","The accomodation in the Kahlia Tower is situated on the 31st floor of the Rainbow Tower, but appears to be still stuck in the 1970s, with thin walls.",a,b,26,0.9788205027580261,0.01577247865498066,0.005407052114605904,NEUTRAL,0.9600711464881897,0.0021271617151796818,0.037801750004291534,NEUTRAL,gen
"Unfortunately, the rooms are not quite as impressive; though decorated nicely with antiques, the interiors require updating.","Additionally, the hot water takes quite a while to arrive.",a,b,26,0.9978097081184387,0.0010806492064148188,0.001109635690227151,NEUTRAL,0.9458995461463928,0.046468254178762436,0.007632134016603231,NEUTRAL,gen
The hotel itself appears quite out of date.,"

The Hilton Hawaiian Village is an okay resort with an appealing ambient, providing a good selection of shops to choose from.",a,b,26,0.43900662660598755,0.5563594698905945,0.004633967764675617,CONTRADICTION,0.6722356677055359,0.3209553062915802,0.006809002719819546,NEUTRAL,gen
The hotel itself appears quite out of date.,"The accomodation in the Kahlia Tower is situated on the 31st floor of the Rainbow Tower, but appears to be still stuck in the 1970s, with thin walls.",a,b,26,0.9826653003692627,0.005693194456398487,0.011641588062047958,NEUTRAL,0.47910821437835693,0.0018787976587191224,0.519012987613678,ENTAILMENT,gen
The hotel itself appears quite out of date.,"Additionally, the hot water takes quite a while to arrive.",a,b,26,0.9967179894447327,0.0008469168678857386,0.0024350255262106657,NEUTRAL,0.9756929278373718,0.002541076624765992,0.021766027435660362,NEUTRAL,gen
"As for the food in the atrium that serves Kona coffee, we were not at all impressed.","

The Hilton Hawaiian Village is an okay resort with an appealing ambient, providing a good selection of shops to choose from.",a,b,26,0.9469993114471436,0.0320994071662426,0.020901184529066086,NEUTRAL,0.8374814391136169,0.1604529619216919,0.002065628068521619,NEUTRAL,gen
"As for the food in the atrium that serves Kona coffee, we were not at all impressed.","The accomodation in the Kahlia Tower is situated on the 31st floor of the Rainbow Tower, but appears to be still stuck in the 1970s, with thin walls.",a,b,26,0.9277245402336121,0.05439024791121483,0.017885206267237663,NEUTRAL,0.9904516935348511,0.006886455230414867,0.0026617555413395166,NEUTRAL,gen
"As for the food in the atrium that serves Kona coffee, we were not at all impressed.","Additionally, the hot water takes quite a while to arrive.",a,b,26,0.9976528286933899,0.0014118653489276767,0.0009353226632811129,NEUTRAL,0.870225191116333,0.12274406850337982,0.007030657026916742,NEUTRAL,gen
"On top of that, there's no pool on site and travelers have to store their boards in a lockup room within the hotel.","

The Hilton Hawaiian Village is an okay resort with an appealing ambient, providing a good selection of shops to choose from.",a,b,26,0.8121657371520996,0.18363791704177856,0.0041963886469602585,NEUTRAL,0.7486591339111328,0.2471364438533783,0.004204452037811279,NEUTRAL,gen
"On top of that, there's no pool on site and travelers have to store their boards in a lockup room within the hotel.","The accomodation in the Kahlia Tower is situated on the 31st floor of the Rainbow Tower, but appears to be still stuck in the 1970s, with thin walls.",a,b,26,0.9284396171569824,0.06505145877599716,0.006508925464004278,NEUTRAL,0.9908032417297363,0.005806226748973131,0.0033905666787177324,NEUTRAL,gen
"On top of that, there's no pool on site and travelers have to store their boards in a lockup room within the hotel.","Additionally, the hot water takes quite a while to arrive.",a,b,26,0.9976648092269897,0.0012815430527552962,0.001053613843396306,NEUTRAL,0.8517872095108032,0.13263848423957825,0.015574358403682709,NEUTRAL,gen
"

This lodging facility may have only 2 stars but it's certainly worth its price.","

This hotel is situated in an outstanding spot and the personnel are really accommodating.",a,comm,26,0.9971981048583984,0.0011759643675759435,0.0016259694239124656,NEUTRAL,0.9457023739814758,0.046868305653333664,0.0074293650686740875,NEUTRAL,gen
"

This lodging facility may have only 2 stars but it's certainly worth its price.",There is no doubt,a,comm,26,0.8538051247596741,0.03189288452267647,0.114301897585392,NEUTRAL,0.9226254224777222,0.010524294339120388,0.06685028225183487,NEUTRAL,gen
"The location is unmatched, conveniently situated across the street of Waikiki Beach and close to the International Market Place.","

This hotel is situated in an outstanding spot and the personnel are really accommodating.",a,comm,26,0.995387613773346,0.0004697312833741307,0.004142583813518286,NEUTRAL,0.7609186768531799,0.01247496623545885,0.2266063243150711,NEUTRAL,gen
"The location is unmatched, conveniently situated across the street of Waikiki Beach and close to the International Market Place.",There is no doubt,a,comm,26,0.48246151208877563,0.011653004214167595,0.5058854818344116,ENTAILMENT,0.8464691042900085,0.013971823267638683,0.1395590901374817,NEUTRAL,gen
"Unfortunately, the rooms are not quite as impressive; though decorated nicely with antiques, the interiors require updating.","

This hotel is situated in an outstanding spot and the personnel are really accommodating.",a,comm,26,0.0912947952747345,0.9072010517120361,0.0015040586004033685,CONTRADICTION,0.9730420112609863,0.02020181715488434,0.00675616879016161,NEUTRAL,gen
"Unfortunately, the rooms are not quite as impressive; though decorated nicely with antiques, the interiors require updating.",There is no doubt,a,comm,26,0.549491286277771,0.35148465633392334,0.09902407228946686,NEUTRAL,0.9910567998886108,0.0023238519206643105,0.0066193523816764355,NEUTRAL,gen
The hotel itself appears quite out of date.,"

This hotel is situated in an outstanding spot and the personnel are really accommodating.",a,comm,26,0.0013609769521281123,0.9984525442123413,0.0001865534286480397,CONTRADICTION,0.11060948669910431,0.8865400552749634,0.002850407501682639,CONTRADICTION,gen
The hotel itself appears quite out of date.,There is no doubt,a,comm,26,0.8004573583602905,0.09246548265218735,0.10707715898752213,NEUTRAL,0.6390916705131531,0.004835600033402443,0.3560727536678314,NEUTRAL,gen
"As for the food in the atrium that serves Kona coffee, we were not at all impressed.","

This hotel is situated in an outstanding spot and the personnel are really accommodating.",a,comm,26,0.0784410610795021,0.9199635982513428,0.0015953215770423412,CONTRADICTION,0.5470624566078186,0.4483775198459625,0.0045599909499287605,NEUTRAL,gen
"As for the food in the atrium that serves Kona coffee, we were not at all impressed.",There is no doubt,a,comm,26,0.4238029420375824,0.45026156306266785,0.12593546509742737,CONTRADICTION,0.7590250968933105,0.07260735332965851,0.16836759448051453,NEUTRAL,gen
